Date,GasCons,Irradiation,Rain,Temperature,WindSpeed,PH,_LABEL
2004-01-01 00:00:00,53875.5,0,0.5,0,0,0,0
2004-01-01 01:00:00,51297.2,0,0.3,0.8,5.5,0,0
2004-01-01 02:00:00,51010.4,0,0.5,0.6,6.3,0,0
2004-01-01 03:00:00,51282.6,0,0.4,0.5,5.2,0,0
2004-01-01 04:00:00,54692,0,0.2,0.5,5.9,0,0
2004-01-01 05:00:00,63839.5,0,0.3,0.3,5.2,0,0
2004-01-01 06:00:00,74680.2,0,0.1,0.3,5,0,0
2004-01-01 07:00:00,74350.1,0,0.1,0.2,4.5,0,0
2004-01-01 08:00:00,74460.2,0,0,0.3,5.8,0,0
2004-01-01 09:00:00,78495.2,0,0,0.3,5,0,0
2004-01-01 10:00:00,82028.4,0,0,0.3,4.8,0,0
2004-01-01 11:00:00,82105.3,0,0,0.4,3.9,0,0
2004-01-01 12:00:00,81282,0,0,0.7,4.3,0,0
2004-01-01 13:00:00,81198.3,0,0,0.6,3.5,0,0
2004-01-01 14:00:00,79845.6,0,0,0.7,2.9,0,0
2004-01-01 15:00:00,79888.2,0,0,0.3,3.2,0,0
2004-01-01 16:00:00,80550.9,0,0,0.1,3.3,0,0
2004-01-01 17:00:00,80392.5,0,0,-0.6,3.9,0,0
2004-01-01 18:00:00,80333.8,0,0,-1.3,3.1,0,0
2004-01-01 19:00:00,79500.9,0,0,-1,2.9,0,0
2004-01-01 20:00:00,77970.5,0,0,-1.4,2.4,0,0
2004-01-01 21:00:00,71930.9,0,0,-2.2,1.9,0,0
2004-01-01 22:00:00,64984.4,0,0,-1.8,1.8,0,0
2004-01-01 23:00:00,59105.7,0,0,-2.4,2.5,0,0
2004-01-02 00:00:00,55157.3,0,0,-2.5,3.7,0,0
2004-01-02 01:00:00,53573.3,0,0,-2.6,3.3,0,0
2004-01-02 02:00:00,53100.8,0,0,-2.7,3.2,0,0
2004-01-02 03:00:00,54506,0,0,-2.7,3,0,0
2004-01-02 04:00:00,59215.2,0,0,-3,4,0,0
2004-01-02 05:00:00,71122.3,0,0,-3.1,3.9,0,0
2004-01-02 06:00:00,83493.6,0,0,-3.4,4.3,0,0
2004-01-02 07:00:00,85519,0,0,-3.8,3.7,0,0
2004-01-02 08:00:00,93233.8,0,0,-3.5,2.7,0,0
2004-01-02 09:00:00,91614,0,0,-2.6,3.6,0,0
2004-01-02 10:00:00,92103.6,0,0,-2.4,3.9,0,0
2004-01-02 11:00:00,88077.6,0,0,-2,3.9,0,0
2004-01-02 12:00:00,86324.4,0,0,-1.7,4.4,0,0
2004-01-02 13:00:00,84631.3,0,0,-1.8,3.9,0,0
2004-01-02 14:00:00,86291.5,0,0,-1.7,2.7,0,0
2004-01-02 15:00:00,88718.1,0,0,-2.6,3.8,0,0
2004-01-02 16:00:00,88812.2,0,0,-3,5,0,0
2004-01-02 17:00:00,90647.3,0,0,-3.2,5.3,0,0
2004-01-02 18:00:00,91845.8,0,0,-3.1,4.8,0,0
2004-01-02 19:00:00,90748.1,0,0,-2.8,5,0,0
2004-01-02 20:00:00,85903.1,0,0,-2.9,4.5,0,0
2004-01-02 21:00:00,83080.6,0,0,-3,4.2,0,0
2004-01-02 22:00:00,72264.3,0,0,-3,4.4,0,0
2004-01-02 23:00:00,65588.1,0,0,-3,4.1,0,0
2004-01-03 00:00:00,62194.7,0,0,-2.9,4.2,0,0
2004-01-03 01:00:00,58812.5,0,0,-2.7,3.6,0,0
2004-01-03 02:00:00,58670.8,0,0,-2.6,4.5,0,0
2004-01-03 03:00:00,58308.9,0,0,-2.5,4,0,0
2004-01-03 04:00:00,60123.9,0,0,-2.5,3.9,0,0
2004-01-03 05:00:00,70115.2,0,0,-2.5,4.4,0,0
2004-01-03 06:00:00,83422.5,0,0,-2.5,4.3,0,0
2004-01-03 07:00:00,85931,0,0,-2.4,4.5,0,0
2004-01-03 08:00:00,91858.3,0,0,-2.8,3.6,0,0
2004-01-03 09:00:00,94156.5,0,0,-3,4.7,0,0
2004-01-03 10:00:00,94503.1,0,0,-2.9,4.5,0,0
2004-01-03 11:00:00,96914.7,0,0,-2.5,2.9,0,0
2004-01-03 12:00:00,87740.3,0,0,-2.1,4.1,0,0
2004-01-03 13:00:00,87439.6,0,0,-2.6,3.6,0,0
2004-01-03 14:00:00,87113.7,0,0,-2.6,3,0,0
2004-01-03 15:00:00,89095.1,0,0,-3.2,3.2,0,0
2004-01-03 16:00:00,91444.8,0,0,-3.4,2.4,0,0
2004-01-03 17:00:00,92564.6,0,0,-3.6,3.5,0,0
2004-01-03 18:00:00,92542.8,0,0,-4,2.1,0,0
2004-01-03 19:00:00,92375.1,0,0,-4,3.4,0,0
2004-01-03 20:00:00,89752.8,0,0,-4.1,3.2,0,0
2004-01-03 21:00:00,83319.1,0,0,-4.2,2.7,0,0
2004-01-03 22:00:00,74272.1,0,0,-4.5,3.5,0,0
2004-01-03 23:00:00,68757.2,0,0,-5.5,3.9,0,0
2004-01-04 00:00:00,65806.2,0,0,-6.1,3.1,0,0
2004-01-04 01:00:00,63005.9,0,0,-6.3,3.1,0,0
2004-01-04 02:00:00,64578.1,0,0,-6.1,2.9,0,0
2004-01-04 03:00:00,65836.6,0,0,-6.1,2.7,0,0
2004-01-04 04:00:00,67703.9,0,0,-5.9,3.9,0,0
2004-01-04 05:00:00,75108.6,0,0,-5.9,3.4,0,0
2004-01-04 06:00:00,84909.6,0,0,-6.1,3.2,0,0
2004-01-04 07:00:00,95165.1,0,0,-5.8,3,0,0
2004-01-04 08:00:00,98880.7,0,0,-5.6,2.8,0,0
2004-01-04 09:00:00,102244,0,0,-5.4,2.4,0,0
2004-01-04 10:00:00,100945,0,0,-4.8,2.9,0,0
2004-01-04 11:00:00,100704,0,0,-4.1,3.9,0,0
2004-01-04 12:00:00,97832.4,0,0,-4.1,3.3,0,0
2004-01-04 13:00:00,96887.5,0,0,-4.1,2.7,0,0
2004-01-04 14:00:00,96898.2,0,0,-4.3,1.9,0,0
2004-01-04 15:00:00,95040.3,0,0,-4.3,2.4,0,0
2004-01-04 16:00:00,96911.5,0,0,-4.4,1.9,0,0
2004-01-04 17:00:00,94906.1,0,0,-4.7,1.5,0,0
2004-01-04 18:00:00,96356.8,0,0,-5.2,0.4,0,0
2004-01-04 19:00:00,97050.2,0,0,-5.2,1,0,0
2004-01-04 20:00:00,92230.6,0,0,-4.9,1,0,0
2004-01-04 21:00:00,88328.7,0,0.2,-4.9,0.9,0,0
2004-01-04 22:00:00,79566.7,0,0,-4.8,1.1,0,0
2004-01-04 23:00:00,70371.9,0,0.1,-4.7,1.1,0,0
2004-01-05 00:00:00,63636.4,0,0.3,-4.8,0.8,0,0
2004-01-05 01:00:00,64928.9,0,0.9,-4.8,1.3,0,0
2004-01-05 02:00:00,66193.6,0,1,-4.9,1.4,0,0
2004-01-05 03:00:00,69423.8,0,0.8,-4.9,0.6,0,0
2004-01-05 04:00:00,68835.1,0,0.7,-4.8,0.9,0,0
2004-01-05 05:00:00,82761.5,0,0.9,-4.9,1.4,0,0
2004-01-05 06:00:00,95067.8,0,2,-5.2,1.5,0,0
2004-01-05 07:00:00,99487.2,0,1.7,-5.2,1.6,0,1
2004-01-05 08:00:00,103854,0,1.7,-5.3,2.3,0,0
2004-01-05 09:00:00,107427,0,1.9,-5.1,2.1,0,0
2004-01-05 10:00:00,106865,0,1.9,-5.1,2.4,0,0
2004-01-05 11:00:00,102822,0,1.4,-5.1,3.2,0,0
2004-01-05 12:00:00,105946,0,0.5,-4.6,2.6,0,0
2004-01-05 13:00:00,103083,0,0.5,-4.7,3.2,0,0
2004-01-05 14:00:00,102549,0,0.1,-4.9,3.4,0,0
2004-01-05 15:00:00,101382,0,0,-5.1,3.1,0,0
2004-01-05 16:00:00,104982,0,0,-5.6,4.5,0,0
2004-01-05 17:00:00,101249,0,0,-6.1,4.8,0,1
2004-01-05 18:00:00,107215,0,0,-6.5,5.4,0,0
2004-01-05 19:00:00,111016,0,0,-6.2,6.3,0,0
2004-01-05 20:00:00,106984,0,0,-6.4,4.1,0,0
2004-01-05 21:00:00,96148.6,0,0,-6.9,4,0,0
2004-01-05 22:00:00,87257.9,0,0,-7.6,2.4,0,0
2004-01-05 23:00:00,79094.6,0,0,-9.5,2.8,0,0
2004-01-06 00:00:00,76695.1,0,0,-10.7,1.7,1,0
2004-01-06 01:00:00,74628.3,0,0,-10.6,3.4,1,0
2004-01-06 02:00:00,74337.9,0,0,-11,1.7,1,0
2004-01-06 03:00:00,76353.9,0,0,-11.3,2.1,1,0
2004-01-06 04:00:00,79839.6,0,0,-10.5,4.5,1,0
2004-01-06 05:00:00,90243.5,0,0,-10.4,4.4,1,0
2004-01-06 06:00:00,104333,0,0,-11,4.2,1,0
2004-01-06 07:00:00,106192,0,0,-11.9,2.1,1,1
2004-01-06 08:00:00,111955,0,0,-10.9,0.9,1,0
2004-01-06 09:00:00,116101,0,0,-9.8,1.2,1,0
2004-01-06 10:00:00,116980,0,0,-7.5,2,1,1
2004-01-06 11:00:00,114379,0,0,-6.3,2.1,1,0
2004-01-06 12:00:00,106084,0,0,-5.9,1.5,1,0
2004-01-06 13:00:00,104342,0,0,-7,1.7,1,0
2004-01-06 14:00:00,102387,0,0,-6.9,1.9,1,1
2004-01-06 15:00:00,105191,0,0,-8.2,1.4,1,0
2004-01-06 16:00:00,109637,0,0,-9.4,0.6,1,0
2004-01-06 17:00:00,112244,0,0,-9.3,1.3,1,0
2004-01-06 18:00:00,114863,0,0,-9.2,2,1,0
2004-01-06 19:00:00,113062,0,0,-8.4,2.7,1,0
2004-01-06 20:00:00,110927,0,0,-8.2,1.5,1,1
2004-01-06 21:00:00,103883,0,0,-8.6,1.8,1,0
2004-01-06 22:00:00,91921.6,0,0,-8.9,2.2,1,0
2004-01-06 23:00:00,82631,0,0,-8.7,2.2,1,0
2004-01-07 00:00:00,79546.7,0,0,-8.9,1.5,0,0
2004-01-07 01:00:00,74652.6,0,0,-8.9,1.2,0,0
2004-01-07 02:00:00,73637.6,0,0.1,-8.5,1.1,0,0
2004-01-07 03:00:00,75238.8,0,1,-8.4,1.3,0,0
2004-01-07 04:00:00,80800.2,0,0.8,-7.8,1.4,0,0
2004-01-07 05:00:00,92555,0,0.4,-6.9,1.7,0,0
2004-01-07 06:00:00,111015,0,0.2,-6.8,1.5,0,0
2004-01-07 07:00:00,115330,0,0.1,-7.2,1.6,0,0
2004-01-07 08:00:00,115249,0,0.2,-6.9,1,0,0
2004-01-07 09:00:00,113199,0,0.4,-6.7,1.8,0,0
2004-01-07 10:00:00,114845,0,0,-6.6,1.5,0,0
2004-01-07 11:00:00,112547,0,1.1,-6.6,2.1,0,0
2004-01-07 12:00:00,111849,0,1,-6.3,2.3,0,0
2004-01-07 13:00:00,111205,0,0,-5.8,0.8,0,0
2004-01-07 14:00:00,111578,0,0,-5.1,0.7,0,0
2004-01-07 15:00:00,110656,0,0,-5.1,1.4,0,0
2004-01-07 16:00:00,111213,0,0,-4.9,0.3,0,0
2004-01-07 17:00:00,113691,0,0,-4.5,0.4,0,0
2004-01-07 18:00:00,111705,0,0,-4.2,0.6,0,0
2004-01-07 19:00:00,112971,0,0,-4,0.4,0,0
2004-01-07 20:00:00,108122,0,0,-4,1.2,0,0
2004-01-07 21:00:00,99501.2,0,0,-4.1,0.5,0,0
2004-01-07 22:00:00,85609.5,0,0,-4.2,0.5,0,0
2004-01-07 23:00:00,76335.7,0,0,-4.1,0.4,0,0
2004-01-08 00:00:00,72812.5,0,0,-4,0.7,0,0
2004-01-08 01:00:00,67564.4,0,0,-4.4,1.6,0,0
2004-01-08 02:00:00,67127.4,0,0,-4.2,0.8,0,0
2004-01-08 03:00:00,69233.6,0,0,-4.3,0.2,0,0
2004-01-08 04:00:00,73821.1,0,0,-4.3,1,0,0
2004-01-08 05:00:00,88319.4,0,0,-4.7,1.3,0,0
2004-01-08 06:00:00,106236,0,0,-4.6,1.3,0,0
2004-01-08 07:00:00,112913,0,0,-4.2,1.6,0,0
2004-01-08 08:00:00,111918,0,0,-3,1.1,0,0
2004-01-08 09:00:00,107662,0,0,-1.5,1,0,0
2004-01-08 10:00:00,102380,0,0,-0.9,0.5,0,0
2004-01-08 11:00:00,97922.2,0,0,-0.2,1.4,0,0
2004-01-08 12:00:00,95890,182,0,0.1,1.6,0,0
2004-01-08 13:00:00,94382.2,104,0,-0.5,2.2,0,0
2004-01-08 14:00:00,95779.2,32,0,-1,2.1,0,0
2004-01-08 15:00:00,100988,6,0,-1.3,3.3,0,0
2004-01-08 16:00:00,101374,0,0,-1.9,4.3,0,0
2004-01-08 17:00:00,104028,0,0,-2.3,3.3,0,0
2004-01-08 18:00:00,104663,0,0,-2.3,4.1,0,0
2004-01-08 19:00:00,104194,0,0,-2.4,4.6,0,0
2004-01-08 20:00:00,102184,0,0,-2.4,4.4,0,0
2004-01-08 21:00:00,94554.9,0,0,-2.4,5.5,0,0
2004-01-08 22:00:00,82714.7,0,0,-2,5.6,0,0
2004-01-08 23:00:00,71445.2,0,0,-1.4,4.9,0,0
2004-01-09 00:00:00,65842,0,0,-1.2,5.8,0,0
2004-01-09 01:00:00,62915.7,0,0,-1.7,6.2,0,0
2004-01-09 02:00:00,63433.2,0,0,-2.4,6.3,0,0
2004-01-09 03:00:00,64593.8,0,0,-3,4.4,0,0
2004-01-09 04:00:00,73529.3,0,0.1,-3.3,3.9,0,0
2004-01-09 05:00:00,84281.9,0,0,-3.8,4.8,0,0
2004-01-09 06:00:00,102749,0,0,-4,4.2,0,0
2004-01-09 07:00:00,111008,6,0,-4,2.8,0,0
2004-01-09 08:00:00,110892,13,0,-4.2,4,0,0
2004-01-09 09:00:00,106795,19,0,-4.2,4.1,0,0
2004-01-09 10:00:00,104172,58,0.5,-4.5,4.1,0,0
2004-01-09 11:00:00,103890,65,0.8,-4.5,2,0,0
2004-01-09 12:00:00,105138,39,1.1,-4.7,2.7,0,0
2004-01-09 13:00:00,104276,26,0.9,-4.7,3.9,0,0
2004-01-09 14:00:00,103573,19,0.7,-4.6,2.1,0,0
2004-01-09 15:00:00,104330,6,0.5,-4.6,2.4,0,0
2004-01-09 16:00:00,104950,0,0,-4.6,2.7,0,0
2004-01-09 17:00:00,105826,0,0,-4.5,2,0,0
2004-01-09 18:00:00,104347,0,0,-4.3,2,0,0
2004-01-09 19:00:00,103321,0,0,-4.3,1.7,0,0
2004-01-09 20:00:00,99620.6,0,0,-4.4,2,0,0
2004-01-09 21:00:00,93744.1,0,0,-4.4,1.9,0,0
2004-01-09 22:00:00,81033.8,0,0,-4.5,1.8,0,0
2004-01-09 23:00:00,72307.5,0,0,-4.6,1.8,0,0
2004-01-10 00:00:00,68699.2,0,0,-4.2,2.1,0,0
2004-01-10 01:00:00,68649.2,0,0,-4.2,2.4,0,0
2004-01-10 02:00:00,64274.8,0,0,-4,2,0,0
2004-01-10 03:00:00,64034.8,0,0,-3.8,2.3,0,0
2004-01-10 04:00:00,67360.6,0,0,-4.7,1.4,0,0
2004-01-10 05:00:00,76314.6,0,0,-5.1,1.7,0,0
2004-01-10 06:00:00,92901.2,0,0,-5,1,0,0
2004-01-10 07:00:00,100100,13,0,-4.8,1.1,0,0
2004-01-10 08:00:00,103226,78,0,-4.4,1.7,0,0
2004-01-10 09:00:00,107567,84,0,-4,1.3,0,0
2004-01-10 10:00:00,103701,84,0.2,-3,1.3,0,0
2004-01-10 11:00:00,99813.1,71,0.4,-2.5,0.5,0,0
2004-01-10 12:00:00,96786.6,58,0,-1.3,1.7,0,0
2004-01-10 13:00:00,94390.8,97,0,2.8,4.7,0,0
2004-01-10 14:00:00,91280.3,71,0.5,2.7,4.7,0,0
2004-01-10 15:00:00,89388,13,1,2.2,5.4,0,0
2004-01-10 16:00:00,92616.5,0,0.6,2.3,4.9,0,0
2004-01-10 17:00:00,89676.3,0,0.4,2.7,5.6,0,0
2004-01-10 18:00:00,90790.7,0,1,2.5,6.4,0,0
2004-01-10 19:00:00,87633.8,0,0,2.6,6.9,0,0
2004-01-10 20:00:00,84589.5,0,0.4,2.7,5.9,0,0
2004-01-10 21:00:00,78544.2,0,3,2.3,5.1,0,0
2004-01-10 22:00:00,69885.2,0,1.2,2.4,4.6,0,0
2004-01-10 23:00:00,61525.9,0,0.5,2.5,5.2,0,0
2004-01-11 00:00:00,56840,0,0,2.5,4.4,0,0
2004-01-11 01:00:00,55313.6,0,0,2.7,6,0,0
2004-01-11 02:00:00,54194.2,0,0,2.7,5.7,0,0
2004-01-11 03:00:00,54584,0,0,2.5,5,0,0
2004-01-11 04:00:00,58221.6,0,0,1.9,4.7,0,0
2004-01-11 05:00:00,66171,0,0,0.4,2.7,0,0
2004-01-11 06:00:00,79428.6,0,0,0.1,2.2,0,0
2004-01-11 07:00:00,83867.7,26,0,0.3,3.5,0,0
2004-01-11 08:00:00,88718.9,110,0,1.4,0.5,0,0
2004-01-11 09:00:00,93160.5,298,0,4,1.9,0,0
2004-01-11 10:00:00,89198.8,233,0,4.7,2.9,0,0
2004-01-11 11:00:00,84721.4,220,0,5,2.5,0,0
2004-01-11 12:00:00,82452.9,169,0,5.2,1.7,0,0
2004-01-11 13:00:00,79468.3,110,0,5.2,1.8,0,0
2004-01-11 14:00:00,79448.7,45,0,4.3,1.6,0,0
2004-01-11 15:00:00,81106,13,0,3.9,1.4,0,0
2004-01-11 16:00:00,82403.9,0,0,3.1,1.7,0,0
2004-01-11 17:00:00,84568.4,0,0,2.5,1,0,0
2004-01-11 18:00:00,84234.3,0,0,2.4,1,0,0
2004-01-11 19:00:00,84277.6,0,0,2.3,2.2,0,0
2004-01-11 20:00:00,82669.3,0,1.5,1.9,1.7,0,0
2004-01-11 21:00:00,75258.8,0,2.7,1.7,1.6,0,0
2004-01-11 22:00:00,67083.8,0,3.5,1.6,0.9,0,0
2004-01-11 23:00:00,57523.2,0,2.3,1.5,1.4,0,0
2004-01-12 00:00:00,53250.3,0,0,1.7,0.3,0,0
2004-01-12 01:00:00,50734.7,0,0,1.6,1,0,0
2004-01-12 02:00:00,50468.6,0,0.4,1.3,0.8,0,0
2004-01-12 03:00:00,51205,0,0.1,1.1,0.4,0,0
2004-01-12 04:00:00,58847.2,0,0,1.2,1.2,0,0
2004-01-12 05:00:00,69644.5,0,0.2,1.2,1.8,0,0
2004-01-12 06:00:00,91787.5,0,0.2,1.2,1.9,0,0
2004-01-12 07:00:00,96896.4,6,0.1,6,8.7,0,0
2004-01-12 08:00:00,91415.9,32,0,6.3,10.3,0,0
2004-01-12 09:00:00,84850.2,0,0,7.3,10.8,0,0
2004-01-12 10:00:00,79156.8,318,0,8,11.9,0,0
2004-01-12 11:00:00,72133,344,0,8.2,7.2,0,0
2004-01-12 12:00:00,72711.7,324,0,8.7,8.4,0,0
2004-01-12 13:00:00,72306.5,259,0,8.2,6.3,0,0
2004-01-12 14:00:00,68365.6,117,0,7.8,3.2,0,0
2004-01-12 15:00:00,72189.9,13,0,6.9,2.7,0,0
2004-01-12 16:00:00,76350.4,0,0,5.7,2.2,0,0
2004-01-12 17:00:00,80195.8,0,0,4.9,3.7,0,0
2004-01-12 18:00:00,81861.7,0,0,3.3,2.3,0,0
2004-01-12 19:00:00,82867.1,0,0,3.2,2,0,0
2004-01-12 20:00:00,80126.4,0,0,2.7,3.2,0,0
2004-01-12 21:00:00,75112.9,0,0,2.7,2.4,0,0
2004-01-12 22:00:00,61697.2,0,0.3,2.7,1.6,0,0
2004-01-12 23:00:00,53570.8,0,0,2.8,0.9,0,0
2004-01-13 00:00:00,49450.3,0,0,2.9,2.4,0,0
2004-01-13 01:00:00,45570.2,0,0,7.9,9.6,0,0
2004-01-13 02:00:00,44459.8,0,0,8,12.2,0,0
2004-01-13 03:00:00,47112.4,0,0.1,7,10.6,0,0
2004-01-13 04:00:00,52839.8,0,1.1,5.6,8.3,0,0
2004-01-13 05:00:00,67719.6,0,0.6,5.6,7.7,0,0
2004-01-13 06:00:00,83496.1,0,0,6.3,9.6,0,0
2004-01-13 07:00:00,87940.3,32,0,6.2,4.6,0,0
2004-01-13 08:00:00,83760.8,175,0,8,5,0,0
2004-01-13 09:00:00,74441.6,169,0,8,2.3,0,0
2004-01-13 10:00:00,69666,195,0,8.4,1.3,0,0
2004-01-13 11:00:00,68221.1,162,0,8.6,2.2,0,0
2004-01-13 12:00:00,70423.4,110,0,7.2,3.2,0,0
2004-01-13 13:00:00,70593.7,65,0,7.1,4.7,0,0
2004-01-13 14:00:00,72776.8,0,0.7,5.3,3.4,0,0
2004-01-13 15:00:00,69968.9,6,1,5,1.6,0,0
2004-01-13 16:00:00,74210.2,0,0.3,4.7,1.9,0,0
2004-01-13 17:00:00,77313.2,0,1.1,4.4,1.8,0,0
2004-01-13 18:00:00,80543.1,0,1.3,4.2,0.9,0,0
2004-01-13 19:00:00,81306.6,0,0.3,4.1,0.9,0,0
2004-01-13 20:00:00,76749.5,0,0,4.2,0.8,0,0
2004-01-13 21:00:00,67147.8,0,0,3.1,2,0,0
2004-01-13 22:00:00,58475.6,0,0,3.7,2,0,0
2004-01-13 23:00:00,47822.7,0,0,3.7,2.5,0,0
2004-01-14 00:00:00,45050.6,0,0.7,4.6,2.8,0,0
2004-01-14 01:00:00,40557.1,0,2.4,7.3,6.2,0,0
2004-01-14 02:00:00,40743.1,0,0.6,6.5,11.4,0,0
2004-01-14 03:00:00,45049.9,0,0,5.5,11.3,0,0
2004-01-14 04:00:00,51321.9,0,0,5.9,9.5,0,0
2004-01-14 05:00:00,64013,0,0,0,0,0,0
2004-01-14 06:00:00,80087.8,0,0,6.6,8.7,0,0
2004-01-14 07:00:00,85536.2,26,0,6.7,8.4,0,0
2004-01-14 08:00:00,80631.8,149,0,7.5,8.7,0,0
2004-01-14 09:00:00,73326.5,97,0,7.1,8.2,0,0
2004-01-14 10:00:00,71137.7,136,0.6,5.6,7.6,0,0
2004-01-14 11:00:00,72678.1,337,0,7.6,6.5,0,0
2004-01-14 12:00:00,66541.9,143,0,5,9.2,0,0
2004-01-14 13:00:00,72206,253,0,6.5,8.4,0,0
2004-01-14 14:00:00,66806.6,156,0,7.1,7.3,0,0
2004-01-14 15:00:00,68517.9,19,0,6.9,6.4,0,0
2004-01-14 16:00:00,73567.5,0,0,6,4.6,0,0
2004-01-14 17:00:00,75461.6,0,0,4.3,2.3,0,0
2004-01-14 18:00:00,76317.1,0,0,4.9,5.9,0,0
2004-01-14 19:00:00,77632.5,0,0,5.7,6.1,0,0
2004-01-14 20:00:00,73249.6,0,0,4.9,1.6,0,0
2004-01-14 21:00:00,67751.5,0,0,3.2,1.3,0,0
2004-01-14 22:00:00,59114,0,0,1.7,2.6,0,0
2004-01-14 23:00:00,50825.1,0,0,1.6,2.7,0,0
2004-01-15 00:00:00,47793.4,0,0,1.3,1.7,0,0
2004-01-15 01:00:00,46045.2,0,0,0.7,0.2,0,0
2004-01-15 02:00:00,45998,0,0,0.6,0.4,0,0
2004-01-15 03:00:00,46323.4,0,0,1.1,3.6,0,0
2004-01-15 04:00:00,52671.7,0,0,1.9,1,0,0
2004-01-15 05:00:00,64598.5,0,0,4.7,6.5,0,0
2004-01-15 06:00:00,79577.1,0,0.5,3.8,5.8,0,0
2004-01-15 07:00:00,84819.4,6,0,4.3,6.4,0,0
2004-01-15 08:00:00,85663.1,39,0,4.6,5.7,0,0
2004-01-15 09:00:00,79404,97,0,5.4,7,0,0
2004-01-15 10:00:00,75830.4,104,0,5.4,6.3,0,0
2004-01-15 11:00:00,74395.1,110,0,5.5,9.4,0,0
2004-01-15 12:00:00,73317.5,117,0,5.3,8.6,0,0
2004-01-15 13:00:00,73889.8,143,0,5.4,6.7,0,0
2004-01-15 14:00:00,74783.9,58,0,5,7.4,0,0
2004-01-15 15:00:00,77256.3,6,0,4.6,6.4,0,0
2004-01-15 16:00:00,78797.4,0,0,4.3,5.4,0,0
2004-01-15 17:00:00,80050.9,0,0,4.3,7.9,0,0
2004-01-15 18:00:00,80685.1,0,0,4.2,7,0,0
2004-01-15 19:00:00,81697.9,0,0,4.3,8,0,0
2004-01-15 20:00:00,79219.4,0,0.6,3.2,6.6,0,0
2004-01-15 21:00:00,71062.2,0,0,3.8,6.9,0,0
2004-01-15 22:00:00,60014.9,0,0,3.9,6.9,0,0
2004-01-15 23:00:00,53536.8,0,0,3.2,7,0,0
2004-01-16 00:00:00,51865.2,0,0,2.7,7.3,0,0
2004-01-16 01:00:00,46954,0,0,2.6,2.5,0,0
2004-01-16 02:00:00,46799.5,0,0,2.7,3.9,0,0
2004-01-16 03:00:00,48916.7,0,0,3.4,4.5,0,0
2004-01-16 04:00:00,52007.5,0,0,1.2,1.5,0,0
2004-01-16 05:00:00,67736.1,0,0,0.1,3.1,0,0
2004-01-16 06:00:00,83986.1,0,0,-0.4,1.5,0,0
2004-01-16 07:00:00,91172.7,19,0,-0.5,2.4,0,0
2004-01-16 08:00:00,88233.5,143,0,2.8,1.5,0,0
2004-01-16 09:00:00,79900.7,0,0,3.7,2.8,0,0
2004-01-16 10:00:00,74076.5,292,0,4.4,3.1,0,0
2004-01-16 11:00:00,73423,201,0,5,2.4,0,0
2004-01-16 12:00:00,71985.6,136,0,5.1,3.2,0,0
2004-01-16 13:00:00,73111.2,91,0,5,3.6,0,0
2004-01-16 14:00:00,72847.9,39,0,5.1,2.2,0,0
2004-01-16 15:00:00,74174.4,6,0,4.8,0.3,0,0
2004-01-16 16:00:00,76357.5,0,0,3.9,1.1,0,0
2004-01-16 17:00:00,77244.1,0,0,3.8,1.2,0,0
2004-01-16 18:00:00,77153.6,0,0,2.5,1.1,0,0
2004-01-16 19:00:00,76409,0,0,2.7,1.7,0,0
2004-01-16 20:00:00,73270.7,0,0,2.5,2.1,0,0
2004-01-16 21:00:00,66748.3,0,0,3.1,2.9,0,0
2004-01-16 22:00:00,57796.8,0,0,4.2,1.3,0,0
2004-01-16 23:00:00,50591.6,0,0,4,1.9,0,0
2004-01-17 00:00:00,48080.9,0,0,4,1.2,0,0
2004-01-17 01:00:00,43389.3,0,0,3.5,1.6,0,0
2004-01-17 02:00:00,43028.1,0,0,3.3,1,0,0
2004-01-17 03:00:00,43110,0,0,3.3,0.6,0,0
2004-01-17 04:00:00,47594.2,0,0,2.2,2.5,0,0
2004-01-17 05:00:00,55464.9,0,0,2,1.3,0,0
2004-01-17 06:00:00,70506.8,0,0,2.2,3.1,0,0
2004-01-17 07:00:00,74715.9,6,0,2.1,0.2,0,0
2004-01-17 08:00:00,79975.8,45,0,2.6,2.6,0,0
2004-01-17 09:00:00,78029.5,65,0,4.1,0.7,0,0
2004-01-17 10:00:00,77858.2,143,0,5.7,3.6,0,0
2004-01-17 11:00:00,71786.8,195,0,6,2.6,0,0
2004-01-17 12:00:00,70593.7,65,0,5.8,6.4,0,0
2004-01-17 13:00:00,69424.2,78,0.1,4.9,7,0,0
2004-01-17 14:00:00,71280.4,39,0,4.6,5.7,0,0
2004-01-17 15:00:00,70663.8,13,0,4.3,5.1,0,0
2004-01-17 16:00:00,72544.3,0,0,4.2,5,0,0
2004-01-17 17:00:00,72433.8,0,0,4.1,5,0,0
2004-01-17 18:00:00,72265.7,0,0,4.1,5.1,0,0
2004-01-17 19:00:00,71057.9,0,0,4.6,4.8,0,0
2004-01-17 20:00:00,68568.7,0,0,4.3,4.8,0,0
2004-01-17 21:00:00,61761.3,0,0,4.3,5.4,0,0
2004-01-17 22:00:00,55012.8,0,0,3.9,4.8,0,0
2004-01-17 23:00:00,48220.4,0,0,2.8,0.5,0,0
2004-01-18 00:00:00,46061.3,0,0,3.5,3.5,0,0
2004-01-18 01:00:00,43472.7,0,0,3.4,4.2,0,0
2004-01-18 02:00:00,43491.2,0,0,2.8,4.7,0,0
