"timestamp","Energy","wind_speed_mean_10m_1h.ms","wind_speed_mean_80m_1h.ms","wind_speed_mean_100m_1h.ms","wind_speed_mean_120m_1h.ms","wind_dir_mean_100m_1h.d"
2018-04-16 00:00:00,1897.75,1.9,4.6,5,5.6,231.2
2018-04-16 01:00:00,1695.95,2,5,5.3,6.2,217.1
2018-04-16 02:00:00,1648.54,2.3,5.4,5.4,6.7,210.8
2018-04-16 03:00:00,1309.68,2.3,5.7,5.4,7.1,203.9
2018-04-16 04:00:00,774.02,2.3,5.9,5.5,7.4,199.2
2018-04-16 05:00:00,1650.3,2.6,6.1,5.9,7.7,195.3
2018-04-16 06:00:00,1741.59,2.8,6.3,6,7.9,185.6
2018-04-16 07:00:00,1427.8,3.2,6.4,6,8,183.4
2018-04-16 08:00:00,2333.46,4.3,6.6,7.3,8.1,189.1
2018-04-16 09:00:00,4206.44,5.2,6.8,8.9,8.2,199.2
2018-04-16 10:00:00,6045.31,5.4,7.1,9.4,8.4,208.3
2018-04-16 11:00:00,6855.25,5.7,7.3,9.9,8.5,210.6
2018-04-16 12:00:00,7453.04,5.9,7.4,10,8.5,209.2
2018-04-16 13:00:00,6408.5,5.9,7.4,10,8.4,203.8
2018-04-16 14:00:00,6100.86,5.7,7.3,9.9,8.4,201
2018-04-16 15:00:00,6709.2,5.5,7.5,9.5,8.5,201.1
2018-04-16 16:00:00,4825.07,5.3,7.8,9.2,8.9,201
2018-04-16 17:00:00,4579.16,5,8.1,9,9.3,196.6
2018-04-16 18:00:00,2837.9,4.7,8.5,8.7,9.8,187.1
2018-04-16 19:00:00,1269.92,4.1,9,8.2,10.6,185.9
2018-04-16 20:00:00,3490.7,3.7,9.5,7.9,11.4,195.1
2018-04-16 21:00:00,5281.16,4.5,9.8,8.8,12,202
2018-04-16 22:00:00,4375.4,5.3,10.1,9.9,12.4,200.4
2018-04-16 23:00:00,5654.07,5.3,10.4,9.8,12.8,195.2
2018-04-17 00:00:00,7655.93,4.9,10.6,9.3,13,187.4
2018-04-17 01:00:00,10352.05,4.6,10.6,8.9,12.9,179.9
2018-04-17 02:00:00,8187.63,4,10.6,8.1,12.9,174.1
2018-04-17 03:00:00,8395.24,3.6,10.5,7.6,12.8,169.3
2018-04-17 04:00:00,5696.78,3.7,10.4,7.7,12.6,167.5
2018-04-17 05:00:00,4666.88,3.9,10.3,7.9,12.5,167.2
2018-04-17 06:00:00,4106.01,4.1,10,8,12.1,168.8
2018-04-17 07:00:00,3655.4,4.1,9.5,7.7,11.4,172.2
2018-04-17 08:00:00,6491.79,4.2,9,7.4,10.8,173.9
2018-04-17 09:00:00,8384.03,4.8,8.6,8.4,10.2,181.2
2018-04-17 10:00:00,9323.99,5.7,8.3,10.1,9.8,194
2018-04-17 11:00:00,8232.46,5.9,8,10.6,9.3,200.1
2018-04-17 12:00:00,6528.74,5.5,7.5,9.6,8.6,201.6
2018-04-17 13:00:00,7157.81,5.2,6.8,8.9,7.8,202.2
2018-04-17 14:00:00,4687.01,4.8,6.2,8.4,7,204.1
2018-04-17 15:00:00,3314.97,4.3,5.7,7.5,6.4,211.3
2018-04-17 16:00:00,1982.86,3.6,5.4,6.3,6,219.5
2018-04-17 17:00:00,1578.31,2.7,5.1,4.8,5.7,226.8
2018-04-17 18:00:00,917.23,1.9,4.6,3.7,5.1,229.5
2018-04-17 19:00:00,208.93,1.4,4,2.8,4.5,222.3
2018-04-17 20:00:00,51.12,1.2,3.4,1.5,3.8,220.7
2018-04-17 21:00:00,0,1.2,2.7,0.5,3,208.2
2018-04-17 22:00:00,0,1.4,2.1,0.5,2.1,84.5
2018-04-17 23:00:00,0,1.4,1.4,0.9,1.1,96.3
2018-04-18 00:00:00,364.52,1.6,1.2,2,0.8,122.5
2018-04-18 01:00:00,634.79,1.9,1.3,3.2,1.1,130.8
2018-04-18 02:00:00,1194.32,2.1,1.5,3.4,1.4,134.6
2018-04-18 03:00:00,1187.24,2.2,1.5,2.7,1.5,139
2018-04-18 04:00:00,494.31,2.4,1.5,2.6,1.4,148.7
2018-04-18 05:00:00,676.1,2.4,1.4,2.7,1.3,150.2
2018-04-18 06:00:00,488.03,2,1.4,2.5,1.5,146.4
2018-04-18 07:00:00,364.71,1.6,1.5,3,2.1,146.5
2018-04-18 08:00:00,393.72,1.9,1.7,3.7,2.6,143.1
2018-04-18 09:00:00,3293.48,2.8,2.3,4.5,3.4,141.6
2018-04-18 10:00:00,5066.42,3.5,3.5,5.9,4.4,154.4
2018-04-18 11:00:00,2872.7,3.7,4.7,6.8,5.4,178.4
2018-04-18 12:00:00,3692.24,3.9,5.2,7.1,5.7,194.2
2018-04-18 13:00:00,2526.96,4.1,4.9,7,5.3,198.9
2018-04-18 14:00:00,895.9,3.6,4.6,6.2,4.9,207
2018-04-18 15:00:00,927.49,3,4.2,5.3,4.4,213.6
2018-04-18 16:00:00,646.78,3,3.8,4.8,3.8,242.4
2018-04-18 17:00:00,1204.07,3,3.3,4.5,3.2,278.2
2018-04-18 18:00:00,19.41,2.2,3,3.9,3,309.8
2018-04-18 19:00:00,13.47,1.8,3,2.9,3.1,329.7
2018-04-18 20:00:00,337,1.7,2.9,2.2,3.2,304.5
2018-04-18 21:00:00,0.27,1.5,2.8,1.3,3.1,295.7
2018-04-18 22:00:00,315.01,1.4,2.4,0.4,2.8,311.6
2018-04-18 23:00:00,605.41,1.2,2.1,0.3,2.5,24
2018-04-19 00:00:00,192.8,1.7,2.2,1.1,2.6,65.7
2018-04-19 01:00:00,137.16,1.4,2.8,1.7,3.3,55.5
2018-04-19 02:00:00,782.17,0.9,3.3,1.5,4,18.6
2018-04-19 03:00:00,2026.47,1.7,3.4,1.2,4,15.4
2018-04-19 04:00:00,1450,2,3,1.1,3.5,77.8
2018-04-19 05:00:00,2007.81,1.8,2.6,1.5,2.9,114.4
2018-04-19 06:00:00,2533.24,1.7,2.2,2.5,2.5,126
2018-04-19 07:00:00,1889.4,1.4,1.7,3.5,2.2,131.5
2018-04-19 08:00:00,733.18,0.9,1.3,2.6,1.9,141.8
2018-04-19 09:00:00,32.66,0.6,1.2,0.8,1.7,148.6
2018-04-19 10:00:00,0.01,0.9,1.3,0.7,1.7,349.3
2018-04-19 11:00:00,0,1.2,1.4,1.1,1.7,326.9
2018-04-19 12:00:00,118.05,1,1.8,0.7,2.1,297.7
2018-04-19 13:00:00,586.97,1.3,2.5,0.7,2.8,256.5
2018-04-19 14:00:00,1849.95,2.8,3.3,3.4,3.5,306.8
2018-04-19 15:00:00,2404.22,4,3.8,6.3,4,332.7
2018-04-19 16:00:00,1249.59,4,4.1,6.7,4.4,7.7
2018-04-19 17:00:00,544.4,3.4,4.5,5.5,4.8,29.3
2018-04-19 18:00:00,2609.37,2.7,4.4,4.4,4.8,35.8
2018-04-19 19:00:00,2854.75,2.4,4.1,4.6,4.6,44
2018-04-19 20:00:00,2063.77,1.9,3.7,4.3,4.4,53.1
2018-04-19 21:00:00,2937.8,1.7,3.4,4.2,4.1,54.7
2018-04-19 22:00:00,4079.61,1.5,3.2,3.7,3.9,70.6
2018-04-19 23:00:00,2886.97,0.9,3,2.3,3.6,86.5
2018-04-20 00:00:00,2206.73,1,2.8,1,3.4,80.1
2018-04-20 01:00:00,1430.88,1.2,2.6,1,3.2,55.4
2018-04-20 02:00:00,3370,0.9,2.4,2.1,3,62.3
2018-04-20 03:00:00,3032.05,0.7,2.2,2.7,2.8,79
2018-04-20 04:00:00,1559.67,1.4,1.9,2.7,2.5,108.6
2018-04-20 05:00:00,3714.7,1.9,1.7,3.4,2.2,135.4
2018-04-20 06:00:00,3063.32,1.4,1.5,3.5,2,125.4
2018-04-20 07:00:00,3700.3,0.8,1.4,2.9,1.8,88.3
2018-04-20 08:00:00,2586.96,0.8,1.2,2.8,1.6,86.3
2018-04-20 09:00:00,968.62,1.2,1.1,2.4,1.5,115.1
2018-04-20 10:00:00,186.12,1.3,1.2,2.1,1.6,134.7
2018-04-20 11:00:00,0.07,0.8,1.3,1.4,1.6,142.6
2018-04-20 12:00:00,6.9,0.8,1.7,1.2,2,97.2
2018-04-20 13:00:00,8.65,1.8,2.4,3,2.7,77.8
2018-04-20 14:00:00,1.59,2.6,3,4.4,3.4,73
2018-04-20 15:00:00,656.69,2.6,3.4,4.2,3.7,67.3
2018-04-20 16:00:00,56.35,2.7,3.4,4.2,3.8,64.6
2018-04-20 17:00:00,7.21,1.9,3.4,3.3,3.8,58.8
2018-04-20 18:00:00,0.05,1,3.2,1.4,3.5,59.7
2018-04-20 19:00:00,35.81,0.7,2.7,1.1,3,120
2018-04-20 20:00:00,196.89,0.8,2.1,1.3,2.4,125
2018-04-20 21:00:00,1827.21,1.5,1.9,1.8,2.2,113.7
2018-04-20 22:00:00,1727.43,1.9,2,3.2,2.4,123.7
2018-04-20 23:00:00,1168.53,2,2.2,4.6,2.7,129.1
2018-04-21 00:00:00,1551.51,2.1,2.6,5.1,3.4,135.4
2018-04-21 01:00:00,2187.11,2,3.5,4.7,4.6,141.5
2018-04-21 02:00:00,1397.66,2,4.3,4,5.7,149.7
2018-04-21 03:00:00,1510.17,2,4.4,4,5.8,159.2
2018-04-21 04:00:00,2747.55,2.2,3.7,4.6,4.8,152.8
2018-04-21 05:00:00,2669.64,2.2,3,5,3.8,140.2
2018-04-21 06:00:00,2422.39,1.8,2.5,4.5,3.1,137.4
2018-04-21 07:00:00,1601.19,1.5,2,4,2.6,136.1
2018-04-21 08:00:00,1050.73,1.6,1.5,3.7,2.1,129.7
2018-04-21 09:00:00,709.5,2.5,1.2,4.3,1.7,140
2018-04-21 10:00:00,286.12,2.7,1.1,4.6,1.4,146.9
2018-04-21 11:00:00,466.3,2,1,3.5,1.1,148.3
2018-04-21 12:00:00,634.78,1.9,0.9,3.3,0.9,162.1
2018-04-21 13:00:00,8.47,1.9,0.9,3,0.9,179.7
2018-04-21 14:00:00,32.46,1.4,0.8,2.2,0.9,208.3
2018-04-21 15:00:00,5.15,1.9,1.1,3.1,1.1,219
2018-04-21 16:00:00,161.09,2.4,1.6,4.5,1.7,212.6
2018-04-21 17:00:00,108.59,3.4,2.1,6.4,2.2,233.6
2018-04-21 18:00:00,464.18,3.2,2.4,6.2,2.5,257.4
2018-04-21 19:00:00,44.27,1.4,2.5,3,2.7,292.5
2018-04-21 20:00:00,3.17,0.9,2.6,1.4,2.9,307.9
2018-04-21 21:00:00,180.58,1.3,2.7,1.5,3.2,232
2018-04-21 22:00:00,795.49,1.7,2.7,2.9,3.4,266.2
2018-04-21 23:00:00,670.59,1.6,2.8,3.4,3.7,295.9
2018-04-22 00:00:00,1096.08,1.2,2.7,3.4,3.7,282.5
2018-04-22 01:00:00,84.27,1.2,2.4,3.6,3.2,264.2
2018-04-22 02:00:00,269.98,1.8,2.1,3.7,2.8,243.2
2018-04-22 03:00:00,536.24,1.9,1.9,3.4,2.5,230.1
2018-04-22 04:00:00,316.02,1.7,1.7,3.1,2.2,237.9
2018-04-22 05:00:00,363.76,1.8,1.4,2.6,2,236.8
2018-04-22 06:00:00,405.49,1.8,1.3,2.7,1.7,193.1
2018-04-22 07:00:00,1.67,1.8,1.1,3.2,1.4,160
2018-04-22 08:00:00,0,1.6,1,2.8,1.1,159
2018-04-22 09:00:00,0,1.8,1.1,2.8,1,220.9
2018-04-22 10:00:00,0.06,2.8,1.3,4,1.2,275.8
2018-04-22 11:00:00,39.36,2.9,1.6,4.6,1.4,291.9
2018-04-22 12:00:00,288.96,2.1,2,3.5,1.8,304.2
2018-04-22 13:00:00,184.97,2.3,2.4,3.7,2.4,315.2
2018-04-22 14:00:00,1053.18,3.2,2.8,5.1,3,315.6
2018-04-22 15:00:00,1585.11,3.2,2.9,5.3,3.2,319.3
2018-04-22 16:00:00,855.77,3.4,2.8,5.7,3,329.8
2018-04-22 17:00:00,641.68,3.7,2.7,6.2,2.9,339.8
2018-04-22 18:00:00,398.34,3.1,2.6,5.1,2.8,353
2018-04-22 19:00:00,0.23,2.5,2.5,4.1,2.7,15.6
2018-04-22 20:00:00,0,2.2,2.3,3.4,2.7,37.9
2018-04-22 21:00:00,0,1.7,2.2,2.6,2.5,62
2018-04-22 22:00:00,0,1.2,2,1.5,2.3,72.3
2018-04-22 23:00:00,0,0.9,1.7,1,2.1,78.1
2018-04-23 00:00:00,0.03,1.1,1.6,1.4,1.9,47.1
2018-04-23 01:00:00,0,2,1.5,3.4,1.9,19
2018-04-23 02:00:00,0,2.5,1.4,4.6,1.8,36.3
2018-04-23 03:00:00,71.92,1.8,1.3,3.4,1.8,70
2018-04-23 04:00:00,821.54,1.4,1.4,2.4,2,89.9
2018-04-23 05:00:00,1273.73,1.6,1.5,2.4,2.1,92.1
2018-04-23 06:00:00,525.16,2.1,1.5,2.9,2.1,91.5
2018-04-23 07:00:00,1220.23,2.3,1.5,3,2,102.4
2018-04-23 08:00:00,1659.37,2.6,1.5,3.5,1.9,121.2
2018-04-23 09:00:00,1514.01,2.5,1.6,3.4,2,113
2018-04-23 10:00:00,1.28,1.9,1.9,2.5,2.3,105.3
2018-04-23 11:00:00,0,1.6,2.2,2,2.6,119.8
2018-04-23 12:00:00,0,1.6,2.5,2.2,2.9,96.4
2018-04-23 13:00:00,3.69,1.6,2.8,2,3.2,85.7
2018-04-23 14:00:00,0.03,1.3,3.2,1.5,3.5,61
2018-04-23 15:00:00,0.08,1.6,3.3,1.9,3.7,33.5
2018-04-23 16:00:00,14.39,1.9,3.3,2.3,3.7,43.3
2018-04-23 17:00:00,0,2.1,3.3,2.6,3.8,60.9
2018-04-23 18:00:00,587.19,2.5,3.3,3.3,3.8,95.8
2018-04-23 19:00:00,814.85,2.6,3.3,4.1,3.8,125.2
2018-04-23 20:00:00,1222.4,2.4,3.3,3.9,3.8,137.2
2018-04-23 21:00:00,1374.53,1.9,3.1,3.1,3.6,138.4
2018-04-23 22:00:00,1307.32,1.3,2.7,1.7,3.2,130.5
2018-04-23 23:00:00,730.66,1.1,2.3,1,2.7,112.3
2018-04-24 00:00:00,72.63,0.7,2.1,1.5,2.5,121.2
2018-04-24 01:00:00,676.96,0.7,1.9,1.5,2.4,126.9
2018-04-24 02:00:00,3192.06,1.8,1.8,2.1,2.4,127.7
2018-04-24 03:00:00,2849.18,2.8,1.7,4,2.2,132.1
2018-04-24 04:00:00,1822.53,3.3,1.5,5.1,2,134.7
2018-04-24 05:00:00,1779.3,3.4,1.3,5.4,1.9,134
2018-04-24 06:00:00,1903.56,2.7,1.3,4.2,1.7,130.7
2018-04-24 07:00:00,940.31,1.6,1.2,2.3,1.6,123.4
2018-04-24 08:00:00,563.78,1.4,1.2,1.8,1.5,124.2
2018-04-24 09:00:00,94.99,1.5,1.2,2.1,1.5,128.8
2018-04-24 10:00:00,0,1.5,1.2,2.5,1.5,137.4
2018-04-24 11:00:00,0,1.8,1.2,2.6,1.6,207.6
2018-04-24 12:00:00,445.3,2.8,1.7,3.9,2,308.8
2018-04-24 13:00:00,2535.82,3.9,2.6,6.1,2.9,325.7
2018-04-24 14:00:00,2407.87,4.4,3.5,7.1,3.7,347.4
2018-04-24 15:00:00,932.31,3.6,4,5.8,4.2,2.8
2018-04-24 16:00:00,382.2,2.4,4,3.7,4.2,10.6
2018-04-24 17:00:00,950.9,2.3,4,3.3,4.2,356.3
2018-04-24 18:00:00,466.45,3.2,3.9,5.1,4.1,348.5
2018-04-24 19:00:00,254.49,3.2,3.6,5.4,3.9,1.6
2018-04-24 20:00:00,201.48,2.6,3.2,4.2,3.6,16.2
2018-04-24 21:00:00,547.19,2.7,2.8,4.4,3.2,11.1
2018-04-24 22:00:00,28.35,2.7,2.4,4.4,2.7,32.1
2018-04-24 23:00:00,110.01,1.9,1.9,2.9,2.2,65.7
2018-04-25 00:00:00,1.88,1.6,1.6,2.2,1.9,23
2018-04-25 01:00:00,318.86,1.7,1.5,3.3,1.7,349.2
2018-04-25 02:00:00,135.04,1.8,1.4,3.8,1.5,359
2018-04-25 03:00:00,6.22,1.8,1.3,3.4,1.4,9.7
2018-04-25 04:00:00,0.07,1.4,1.3,3.2,1.4,9.8
2018-04-25 05:00:00,0,1,1.2,2.9,1.4,11.9
2018-04-25 06:00:00,45.11,0.8,1.2,2.3,1.5,17.2
2018-04-25 07:00:00,77.37,1.3,1.3,2.9,1.7,356
2018-04-25 08:00:00,337.11,2.3,1.3,4.5,1.9,348.7
2018-04-25 09:00:00,1159.53,3.1,2,5.5,2.6,359.4
2018-04-25 10:00:00,721.98,3.8,3.2,6.3,3.8,9.5
2018-04-25 11:00:00,1245.88,4,4.4,6.6,5.1,11.9
2018-04-25 12:00:00,1103.11,4.1,5,6.6,5.6,6.7
2018-04-25 13:00:00,853.88,4.2,4.9,6.6,5.5,6.4
2018-04-25 14:00:00,795.5,3.9,4.8,6.1,5.4,17.1
2018-04-25 15:00:00,1275.93,3.8,4.9,5.9,5.4,25
2018-04-25 16:00:00,998.14,4,5.2,6.2,5.7,25.3
2018-04-25 17:00:00,1694.57,4.3,5.4,6.9,6,24.3
2018-04-25 18:00:00,1158.18,3.9,5.6,6.5,6.2,26
2018-04-25 19:00:00,1495.94,3.5,5.7,6.1,6.4,26.2
2018-04-25 20:00:00,2344.24,3.6,5.8,6.1,6.6,31.2
2018-04-25 21:00:00,3065.39,3.4,5.9,5.8,6.8,43.4
2018-04-25 22:00:00,2634.91,3.4,6,5.8,7,47
2018-04-25 23:00:00,3112.68,3.3,6,5.6,7.2,48
2018-04-26 00:00:00,2565.34,2.7,6.1,5,7.3,45.9
2018-04-26 01:00:00,2610.94,2.4,6.2,4.5,7.3,43
2018-04-26 02:00:00,2391.48,2.4,6.2,4.4,7.4,46.5
2018-04-26 03:00:00,3101.19,2.5,6.2,4.8,7.5,52.3
2018-04-26 04:00:00,3911.45,2.7,6.3,4.9,7.6,57.4
2018-04-26 05:00:00,3446.66,2.6,6.3,4.8,7.7,54.6
2018-04-26 06:00:00,3218.58,2.7,6.1,4.7,7.5,50
2018-04-26 07:00:00,2064.31,3.1,5.9,4.9,7,57.4
2018-04-26 08:00:00,2885.27,3.4,5.6,5.4,6.5,67.6
2018-04-26 09:00:00,2389.3,3.4,5.2,5.3,6,69.8
2018-04-26 10:00:00,1996.37,2.9,4.6,4.4,5.3,70.7
2018-04-26 11:00:00,495.99,2.4,4.1,3.4,4.7,76
2018-04-26 12:00:00,757.74,2.4,3.6,3.5,4,74.2
2018-04-26 13:00:00,7.82,2.3,3,3.4,3.3,72.7
2018-04-26 14:00:00,0,1.8,2.4,2.6,2.7,82.7
2018-04-26 15:00:00,0,1.4,2,2.1,2.2,106
2018-04-26 16:00:00,24.37,1,1.9,1.4,2,127.8
2018-04-26 17:00:00,302.17,1.3,1.7,1.2,1.8,211.3
2018-04-26 18:00:00,713.99,1.8,1.8,1.1,1.9,252.5
2018-04-26 19:00:00,112.69,2.1,2.1,2,2.2,236.3
2018-04-26 20:00:00,629.55,2.5,2.4,3.7,2.5,236.4
2018-04-26 21:00:00,1167.44,2.9,3,4.9,3.3,248.4
2018-04-26 22:00:00,3040.84,3,3.9,5.2,4.6,247.8
2018-04-26 23:00:00,5234.47,3,4.8,5.6,5.9,252.9
2018-04-27 00:00:00,6546.67,3.5,5.6,7.1,7.1,253.2
2018-04-27 01:00:00,5625.18,3.9,6.3,7.7,7.9,246.5
2018-04-27 02:00:00,5344.44,4.5,7,8.4,8.8,253.8
2018-04-27 03:00:00,7921.75,4.6,6.9,8.5,8.8,270.8
2018-04-27 04:00:00,6353.97,4.2,6.2,7.7,7.7,281.7
2018-04-27 05:00:00,6575.38,3.9,5.4,7.1,6.6,285.6
2018-04-27 06:00:00,4314.21,3.6,4.9,6.6,6,287.7
2018-04-27 07:00:00,4012.87,3.5,4.8,6.4,5.9,287
2018-04-27 08:00:00,3778.51,4,4.7,7,5.7,286.6
2018-04-27 09:00:00,4847.2,4.3,4.6,7.4,5.5,282.1
2018-04-27 10:00:00,4107.6,4.5,4.4,7.7,5.1,280.2
2018-04-27 11:00:00,4243,4.6,4.2,7.7,4.8,282
2018-04-27 12:00:00,2840.51,4.3,4.1,7,4.6,281.4
2018-04-27 13:00:00,4094.26,4,4.1,6.4,4.7,281.3
2018-04-27 14:00:00,2891.48,3.9,4.2,6.3,4.7,284.3
2018-04-27 15:00:00,3314.4,3.8,4.1,6.2,4.6,285.9
2018-04-27 16:00:00,2045.35,3.8,3.8,6.3,4.3,291.9
2018-04-27 17:00:00,2320.57,4,3.6,6.7,4.1,300.6
2018-04-27 18:00:00,1816.85,3.4,3.4,6.1,3.9,308.4
2018-04-27 19:00:00,1290.1,2.4,3.3,4.8,3.7,315.7
2018-04-27 20:00:00,211.62,1.6,3.1,3.6,3.6,319.3
2018-04-27 21:00:00,1.24,1,2.7,2.5,3.1,319.3
2018-04-27 22:00:00,0,1.1,2,2.2,2.5,322
2018-04-27 23:00:00,0,1.1,1.3,1.9,1.8,333.6
2018-04-28 00:00:00,0,1,0.9,1.4,1.3,20.6
2018-04-28 01:00:00,0,0.8,0.9,0.8,1.1,135.7
2018-04-28 02:00:00,0,0.7,0.8,0.4,0.9,164.9
2018-04-28 03:00:00,0,1.3,0.7,0.7,0.7,163.6
2018-04-28 04:00:00,0,1.5,0.5,0.7,0.6,160.9
2018-04-28 05:00:00,0,1,0.4,0.5,0.5,44.1
2018-04-28 06:00:00,0,0.8,0.4,0.5,0.5,18.4
2018-04-28 07:00:00,0,0.6,0.5,0.4,0.6,26.5
2018-04-28 08:00:00,0,0.5,0.7,0.4,0.7,7.4
2018-04-28 09:00:00,0,0.8,0.9,0.5,1,314.5
2018-04-28 10:00:00,0,1.2,1.3,1.2,1.5,313.8
2018-04-28 11:00:00,0,1.7,1.7,2.2,1.9,323.3
2018-04-28 12:00:00,0.01,1.7,2.2,2.3,2.4,319.9
2018-04-28 13:00:00,473,2,2.6,2.5,2.8,304.2
2018-04-28 14:00:00,1747.75,3.4,3.1,4.3,3.2,323.6
2018-04-28 15:00:00,481.85,4.5,3.2,6.3,3.4,351.8
2018-04-28 16:00:00,365.82,4.1,3,6.7,3.2,15.3
2018-04-28 17:00:00,110.07,3.4,2.8,6.1,3,11.5
2018-04-28 18:00:00,1.26,2,2.9,3.6,3.2,9.7
2018-04-28 19:00:00,0,1.1,3.3,1.7,3.6,89.8
2018-04-28 20:00:00,3.86,1.1,3.6,1.7,4.1,102.4
2018-04-28 21:00:00,815.24,1.1,3.5,1.5,4,132.5
2018-04-28 22:00:00,385.55,1.1,2.8,1.5,3.2,177.3
2018-04-28 23:00:00,563.33,1.1,2.1,2.1,2.5,202.2
2018-04-29 00:00:00,509.51,0.9,1.7,1.9,2,199.7
2018-04-29 01:00:00,62.52,0.9,1.5,1.4,1.7,158.6
2018-04-29 02:00:00,0,1.1,1.4,2.1,1.4,171.2
2018-04-29 03:00:00,0.07,1.4,1.3,2.7,1.3,194.9
2018-04-29 04:00:00,256.05,2.2,1.4,3.9,1.5,216.2
2018-04-29 05:00:00,146.57,2.1,1.4,4.1,1.6,211.3
2018-04-29 06:00:00,9.5,1.6,1.4,3.2,1.7,196.3
2018-04-29 07:00:00,1.51,2,1.4,3.4,1.7,199.3
2018-04-29 08:00:00,85.67,2.1,1.4,3.6,1.8,206.4
2018-04-29 09:00:00,237.74,1.9,1.4,3.3,1.9,224
2018-04-29 10:00:00,1894.67,2.3,1.7,3.7,2.1,247.8
2018-04-29 11:00:00,1336.37,3.5,1.9,5.8,2.3,268.7
2018-04-29 12:00:00,1038.2,3.9,2.6,6.4,3.2,262.6
2018-04-29 13:00:00,6058.4,3.9,3.9,6.4,4.7,250.7
2018-04-29 14:00:00,5209.83,4.5,5.2,7.5,6.2,261.5
2018-04-29 15:00:00,8781.15,5.5,5.9,9.5,7,279.8
2018-04-29 16:00:00,8907.96,5.2,6.1,9.7,7.3,287.3
2018-04-29 17:00:00,5662.5,4.1,6.3,8,7.5,283
2018-04-29 18:00:00,3566.02,3.6,6.3,6.8,7.6,259.4
2018-04-29 19:00:00,4044.66,3.4,6.2,6.1,7.5,231.2
2018-04-29 20:00:00,3243.5,3.3,6.1,6,7.4,224.8
2018-04-29 21:00:00,2024.61,3.3,5.9,6,7.2,218.7
2018-04-29 22:00:00,2701.8,3.1,5.6,5.8,6.9,212.6
2018-04-29 23:00:00,1701.45,2.9,5.3,5.7,6.6,210.2
2018-04-30 00:00:00,759.33,2.7,4.6,5.5,5.8,215.1
2018-04-30 01:00:00,466.02,2.6,3.5,5,4.5,220
2018-04-30 02:00:00,141.66,2.7,2.4,5.1,3.2,225.6
2018-04-30 03:00:00,61.67,2.4,1.8,4.5,2.4,241.3
2018-04-30 04:00:00,26.65,2.4,1.6,4.4,2.1,252.1
2018-04-30 05:00:00,12.89,2.5,1.4,4.6,1.8,256.8
2018-04-30 06:00:00,0.05,2,1.4,3.3,1.8,268.1
2018-04-30 07:00:00,0,1.8,1.7,2.7,2.1,294.5
2018-04-30 08:00:00,9.75,1.9,1.9,3.2,2.4,319.6
2018-04-30 09:00:00,16.59,1.7,2.3,3.1,2.9,328.9
2018-04-30 10:00:00,532.61,1.6,2.9,3.1,3.4,335.1
2018-04-30 11:00:00,66.17,3.1,3.4,5.8,4,357.6
2018-04-30 12:00:00,1396.61,3.6,3.8,6.4,4.3,2.3
2018-04-30 13:00:00,866.88,2.7,3.9,4.3,4.4,0.4
2018-04-30 14:00:00,1526.33,3,4.1,5,4.5,359.9
2018-04-30 15:00:00,1771.99,3.9,4.1,6.6,4.6,1.6
2018-04-30 16:00:00,1611.64,4.6,4.1,7.7,4.6,4.2
2018-04-30 17:00:00,2391.08,4.4,4.1,7.6,4.6,5.1
2018-04-30 18:00:00,1070.63,3,4,5.8,4.5,9.5
2018-04-30 19:00:00,620.81,1.7,3.7,4,4.2,14.2
2018-04-30 20:00:00,135.95,1.3,3.4,3.2,3.9,10.9
2018-04-30 21:00:00,187.49,1.3,2.9,2.9,3.5,5.1
2018-04-30 22:00:00,22.76,1.4,2.4,3,3,358.8
2018-04-30 23:00:00,0,1.5,1.9,3,2.4,355.1
2018-05-01 00:00:00,0,1.4,1.5,1.7,2,351.2
2018-05-01 01:00:00,0,1.4,1.4,0.6,1.8,332.2
2018-05-01 02:00:00,0,1.6,1.3,0.7,1.6,321.4
2018-05-01 03:00:00,0,1.7,1.2,0.8,1.4,318.4
2018-05-01 04:00:00,0,1.9,1.1,0.7,1.3,298
2018-05-01 05:00:00,0,2,1,0.5,1.2,254.4
2018-05-01 06:00:00,0,1.7,0.9,0.9,1.2,219.5
2018-05-01 07:00:00,0,1.3,0.9,1.5,1.2,198.9
2018-05-01 08:00:00,0,1,0.9,1.6,1.2,193.5
2018-05-01 09:00:00,0,1.3,1.2,2.3,1.5,225.3
2018-05-01 10:00:00,74.58,2.3,1.7,3.8,2,243.3
2018-05-01 11:00:00,735.39,3.2,2.3,5.2,2.6,247.9
2018-05-01 12:00:00,1573.54,3.6,2.9,5.9,3.3,246.3
2018-05-01 13:00:00,2069.64,3.8,3.7,6.3,4.2,242.9
2018-05-01 14:00:00,1056.86,4.1,4.5,6.4,5.2,257.5
2018-05-01 15:00:00,1234.94,3.9,5.1,5.9,5.9,280
2018-05-01 16:00:00,1576.52,2.8,5.5,4.8,6.3,286.6
2018-05-01 17:00:00,3514.05,3.3,5.9,5.7,6.8,257.3
2018-05-01 18:00:00,5114,4,6.3,7.2,7.3,235
2018-05-01 19:00:00,2932.51,3.7,6.6,6.9,7.7,225.5
2018-05-01 20:00:00,2910.75,3.9,6.9,7,8.1,216.8
2018-05-01 21:00:00,3875.67,4.1,7.1,7.3,8.5,209
2018-05-01 22:00:00,4679.7,4.4,7.4,7.7,8.9,204.9
2018-05-01 23:00:00,5037.97,4.7,7.8,8.2,9.3,203.6
