timestamp,day_ahead_price,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain,snow,clouds,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Oil_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Water Reservoir_Actual Aggregated,Hydro Water Reservoir_Actual Consumption,Nuclear_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Offshore_Actual Consumption,Wind Onshore_Actual Aggregated,Actual Aggregated,Long,Short,NL,FR,DE_LU,Load,Solar,Wind Offshore,Wind Onshore
2019-01-01 00:00:00,66.58,7.5,3.91,1033,94,4,250,0,0,100,159,1637,0,347,0,39,0,0,2376,673,0,258,500,0,305,6493,88.17,88.17,2490,0,37,8729,0,557,267
2019-01-01 01:00:00,65.07,7.29,4.46,1033,97,3,240,0,0,100,159,1587,0,298,0,40,0,0,2383,631,0,259,554,0,292,6441,6.48,6.48,2015,0,24,8231,0,599,299
2019-01-01 02:00:00,52.17,7.14,4.31,1033,98,3,270,0,0,97,162,1598,0,0,197,39,0,0,2413,619,0,255,511,0,343,5922,3.03,3.03,1968,0,65,7947,0,659,330
2019-01-01 03:00:00,47.66,7.03,3.91,1032,90,3,260,0,0,99,165,1535,0,0,478,37,0,0,2416,619,0,254,609,0,392,5755,3.03,3.03,2288,0,88,7637,0,688,354
2019-01-01 04:00:00,50.87,7.05,3.87,1032,88,3,250,0,0,90,168,1566,0,0,250,34,0,0,2438,633,0,259,640,0,371,6012,82.33,82.97,2512,0,88,7641,0,694,361
2019-01-01 05:00:00,52.88,7.05,3.83,1031,87,3,250,0,0,85,165,1501,0,0,209,35,0,0,2451,652,0,262,802,0,412,6283,2.34,3.03,2574,0,68,7589,0,734,365
2019-01-01 06:00:00,61.78,7.08,3.87,1031,87,3,260,0,0,76,165,1602,0,0,36,35,0,0,2449,667,0,280,875,0,443,6755,6.48,6.48,2464,0,58,7720,0,766,374
2019-01-01 07:00:00,50.08,7.05,3.13,1031,87,4,250,0,0,66,163,1652,0,0,14,35,0,0,2449,665,0,292,792,0,364,6811,3.03,3.03,2630,0,94,7697,1,768,388
2019-01-01 08:00:00,50.27,7.13,3.96,1031,88,3,250,0,0,81,163,1677,0,103,0,35,0,0,2452,679,13,289,678,0,398,6890,3.03,3.03,2381,0,89,7775,24,751,403
2019-01-01 09:00:00,66.36,7.29,4.15,1031,88,3,250,0,0,100,167,1612,0,194,0,37,0,0,2464,690,66,286,819,0,422,7117,6.11,6.48,2381,0,77,8035,72,715,428
2019-01-01 10:00:00,75.08,7.28,3.51,1031,90,4,260,0,0,100,165,1698,0,584,0,38,0,0,2493,692,126,287,678,0,451,7417,6.48,6.48,2427,0,84,8524,113,711,461
2019-01-01 11:00:00,90.66,7.44,4.47,1031,92,3,260,0,0,100,168,1721,0,653,0,38,0,0,2532,715,121,287,815,0,504,7746,6.48,6.48,2215,0,75,8633,133,751,483
2019-01-01 12:00:00,75.71,7.54,3.96,1030,94,4,260,0,0,100,169,1919,0,270,0,37,0,0,2567,715,90,286,774,0,489,7430,6.48,6.48,2265,0,125,8833,137,775,480
2019-01-01 13:00:00,68.3,7.81,5.1,1030,97,3,270,0,0,100,156,1865,0,396,0,38,0,0,2570,770,70,289,594,0,419,7296,111.79,112.72,2096,0,128,8786,113,799,476
2019-01-01 14:00:00,61.83,8.07,4.82,1030,100,4,290,0,0,100,156,2015,0,65,0,38,0,0,2573,792,54,289,664,0,430,7323,88.17,88.17,2006,0,134,8724,55,853,490
2019-01-01 15:00:00,72.12,8.1,5.56,1031,100,3,300,0,0,99,153,2011,0,5,74,38,0,0,2577,763,9,285,942,0,458,7472,5.07,6.48,1950,0,112,8485,7,910,513
2019-01-01 16:00:00,62.58,7.8,4.35,1031,96,4,330,0.12,0,76,153,2107,0,0,62,37,0,0,2573,699,0,285,865,0,572,7817,-1.96,0,2034,0,89,9092,0,964,536
2019-01-01 17:00:00,56.94,7.48,4.52,1032,92,3,320,0,0,78,156,2170,0,0,1,37,0,0,2588,652,0,287,999,0,635,7937,88.17,88.17,1758,0,150,9396,0,1010,553
2019-01-01 18:00:00,57.89,6.85,2.93,1032,88,4,310,0,0,64,153,2074,0,138,0,36,0,0,2626,632,0,287,1097,0,549,7989,6.48,6.48,1573,0,119,9041,0,1034,566
2019-01-01 19:00:00,51.3,6.32,1.37,1033,81,5,320,0,0,55,153,2121,0,0,2,36,0,0,2645,601,0,269,1134,0,644,7907,82.33,82.33,1715,0,81,8928,0,1037,580
2019-01-01 20:00:00,51.89,5.93,1.71,1034,84,4,340,0,0,53,152,2223,0,0,246,36,0,0,2675,582,0,258,1090,0,700,7930,-1.68,0,1327,0,49,8738,0,1028,586
2019-01-01 21:00:00,60.88,5.65,1.32,1034,82,4,320,0,0,56,155,2190,0,0,19,36,0,0,2698,569,0,263,1104,0,615,7904,0,0,1338,0,69,8881,0,1016,585
2019-01-01 22:00:00,60.74,5.35,0.97,1034,82,4,330,0,0,75,158,2293,0,0,80,36,0,0,2708,632,0,258,1058,0,595,7968,0.7,0.7,1417,0,17,9282,0,1011,584
2019-01-01 23:00:00,65.96,5.13,0.62,1034,79,4,330,0,0,56,156,2583,0,30,52,36,0,0,2711,672,0,258,1077,0,518,8057,91.19,93.45,1173,0,0,8834,0,967,566
2019-01-02 00:00:00,57.9,5.2,0.59,1035,75,4,330,0,0,67,153,2685,0,0,346,36,0,0,2740,672,0,250,1044,0,550,7972,6.83,6.83,1125,0,22,8366,0,973,561
2019-01-02 01:00:00,56.48,5.15,1.17,1035,73,3,320,0,0,70,154,2676,0,0,1007,36,0,0,2743,642,0,249,1053,0,510,7319,4.83,6.83,1140,0,126,7954,0,985,554
2019-01-02 02:00:00,46.68,5.06,0.37,1036,73,4,330,0,0,70,153,2741,0,0,1026,36,0,0,2746,644,0,247,1045,0,513,7392,3.03,3.03,1068,0,127,7773,0,995,554
2019-01-02 03:00:00,50.8,4.7,0.68,1036,74,3,320,0,0,74,156,2856,0,0,1010,36,0,0,2756,636,0,249,1002,0,471,7489,0.14,3.03,1088,0,49,7667,0,1004,564
2019-01-02 04:00:00,45.28,4.46,0.46,1036,76,3,320,0,0,82,143,3133,0,0,232,35,0,0,2775,648,0,246,855,0,467,8369,83.72,83.72,830,0,0,7991,0,1011,573
2019-01-02 05:00:00,55.3,4.42,0.42,1036,76,3,320,0,0,70,130,3758,0,0,15,34,0,0,2789,718,0,237,906,0,431,9137,83.72,83.72,693,0,0,8596,0,1017,575
2019-01-02 06:00:00,56.86,4.32,0.17,1037,71,3,330,0,0,58,90,4290,0,0,247,35,0,0,2793,747,0,256,835,0,485,9473,6.83,6.83,735,0,6,9532,0,1017,573
2019-01-02 07:00:00,55.99,4.57,0.45,1037,71,3,320,0,0,71,92,4536,0,0,177,35,0,0,2828,764,0,273,916,0,524,9801,91.19,91.19,470,0,39,10023,1,1001,557
2019-01-02 08:00:00,55.33,4.56,0.52,1038,74,3,320,0,0,70,110,4623,0,0,9,35,0,0,2838,791,54,276,863,0,472,10233,3.03,3.03,780,0,42,10385,71,968,530
2019-01-02 09:00:00,53.47,5,1.03,1038,74,3,330,0,0,57,121,4750,35,12,2,35,0,0,2840,801,180,271,801,0,473,10481,83.72,83.72,874,0,38,10612,277,928,512
2019-01-02 10:00:00,53.22,5.3,1.4,1039,75,3,320,0,0,84,122,4845,153,119,0,34,0,0,2844,810,294,267,711,0,437,10579,480.36,486.3,930,0,33,11056,402,869,495
2019-01-02 11:00:00,57.32,5.92,2.06,1038,73,3,330,0,0,62,122,4897,154,8,3,35,0,0,2866,798,350,272,803,0,432,10599,480.36,493.19,1081,0,3,11175,466,800,475
2019-01-02 12:00:00,51.91,6.09,1.52,1038,72,4,320,0,0,36,133,4920,154,201,0,35,0,0,2906,819,310,276,620,0,375,10494,480.36,495.25,917,0,27,11265,426,745,447
2019-01-02 13:00:00,54.59,6.11,1.45,1038,69,4,330,0,0,36,174,4883,153,219,0,34,0,0,2939,796,247,278,480,0,372,10289,480.36,493.18,725,0,4,11187,325,684,399
2019-01-02 14:00:00,58.89,5.9,2.03,1038,73,3,340,0,0,25,214,4923,154,92,1,34,0,0,2942,783,127,275,451,0,312,9972,480.36,487.72,532,114,0,10903,189,616,348
2019-01-02 15:00:00,66.57,5.8,1.07,1039,68,4,340,0,0,26,260,4879,154,387,0,34,0,0,2949,823,18,271,394,0,288,10258,480.36,487.29,588,87,5,10985,31,553,312
2019-01-02 16:00:00,74.33,5.47,1.57,1039,74,3,320,0,0,35,319,4931,12,790,0,32,0,0,2966,833,0,274,286,0,282,10388,6.83,6.83,609,421,0,11663,0,490,291
2019-01-02 17:00:00,74.45,5.2,0.53,1039,73,4,340,0,0,6,334,5013,0,716,0,31,0,0,2966,846,0,279,319,0,273,10448,272.53,275.49,1338,0,44,12018,0,436,279
2019-01-02 18:00:00,74.33,4.73,0.77,1039,76,3,330,0,0,1,361,5008,0,594,0,31,0,0,2965,810,0,276,236,0,287,10343,91.19,94.13,1599,0,78,11729,0,398,262
2019-01-02 19:00:00,67.29,4.7,1.5,1040,78,2,320,0,0,0,369,4850,0,770,0,32,0,0,2953,803,0,258,205,0,249,9890,194.34,194.34,1396,0,67,11175,0,368,239
2019-01-02 20:00:00,55.64,4.6,0.6,1040,75,3,340,0,0,1,376,4260,0,6,3,32,0,0,2991,765,0,249,233,0,224,8864,91.19,91.19,1674,0,82,10628,0,332,213
2019-01-02 21:00:00,56.77,4.56,1.28,1040,76,2,340,0,0,12,372,4498,0,0,4,31,0,0,3019,728,0,249,246,0,185,8985,91.19,91.19,1961,0,113,10480,0,299,185
2019-01-02 22:00:00,57.28,4.5,1.27,1039,78,2,330,0,0,48,367,4493,0,4,8,30,0,0,3042,766,0,246,323,0,148,8986,91.19,92.03,1870,0,100,10863,0,280,159
2019-01-02 23:00:00,50.12,4.34,1.08,1039,78,2,330,0,0,51,368,3534,0,0,296,30,0,0,3083,778,0,245,221,0,148,7925,2.03,3.03,2363,0,165,10326,0,320,128
2019-01-03 00:00:00,46.45,4.22,1,1039,80,2,330,0,0,71,369,3015,0,0,802,32,0,0,3113,730,0,240,322,0,148,6952,3.03,3.03,2595,0,111,9767,0,327,120
2019-01-03 01:00:00,46.12,4.19,0.96,1040,80,2,320,0,0,71,371,2936,0,0,897,35,0,0,3141,734,0,241,232,0,125,6446,83.32,83.32,2343,0,57,9415,0,310,110
2019-01-03 02:00:00,44,4.17,0.99,1040,82,2,300,0,0,53,372,2839,0,0,888,37,0,0,3165,754,0,245,188,0,95,6396,3.03,3.03,1915,228,0,9050,0,293,105
2019-01-03 03:00:00,43.88,4.01,0.78,1040,81,2,330,0,0,73,370,2922,0,0,980,37,0,0,3194,730,0,245,160,0,97,6446,83.32,83.32,1889,354,0,9063,0,288,111
2019-01-03 04:00:00,45.92,3.94,1.43,1040,82,1,300,0,0,93,370,3133,0,0,890,35,0,0,3220,775,0,237,133,0,80,7044,3.03,3.03,2378,0,86,9268,0,282,119
2019-01-03 05:00:00,52.96,3.79,1.31,1039,84,1,260,0,0,99,369,3560,0,0,390,28,0,0,3275,805,0,238,144,0,75,7973,83.32,83.32,2643,0,82,9937,0,294,120
2019-01-03 06:00:00,60.22,3.66,0.51,1039,86,2,310,0,0,97,368,4372,0,4,4,24,0,0,3304,824,0,239,199,0,77,9495,90.04,90.04,2116,0,2,10543,0,315,113
2019-01-03 07:00:00,65.65,3.52,0.35,1040,86,2,320,0,0,99,369,4691,0,0,0,27,0,0,3343,825,0,248,166,0,88,9591,6.83,6.83,2936,0,87,11391,1,310,106
2019-01-03 08:00:00,75.58,3.52,0.32,1040,85,2,320,0,0,93,368,4693,0,0,1,30,0,0,3386,830,53,243,165,0,102,9782,6.83,6.83,2847,0,61,11665,64,285,102
2019-01-03 09:00:00,77.03,3.69,0.55,1040,86,2,310,0,0,81,365,4652,0,0,1,31,0,0,3429,841,173,244,161,0,113,9917,6.83,6.83,2636,0,39,11850,190,259,100
2019-01-03 10:00:00,71.59,4.25,1.2,1041,86,2,310,0,0,73,365,4584,0,0,1,31,0,0,3464,851,300,245,144,0,89,9665,90.04,90.04,2815,0,66,12066,257,228,96
2019-01-03 11:00:00,69.83,4.89,1.89,1040,84,2,320,0,0,62,367,4642,0,100,0,29,0,0,3483,852,370,241,113,0,69,10922,90.04,90.83,2056,0,39,12132,278,206,92
2019-01-03 12:00:00,68.15,5.37,2.36,1040,81,2,310,0,0,67,369,4566,0,2,0,30,0,0,3481,849,406,239,137,0,75,9899,90.04,90.04,2335,0,54,11932,271,192,89
2019-01-03 13:00:00,68.25,5.56,1.85,1040,80,3,330,0,0,53,367,4611,0,0,1,30,0,0,3480,839,296,247,109,0,95,9883,6.83,6.83,1795,0,0,11780,232,177,88
2019-01-03 14:00:00,68.19,5.4,2.37,1040,80,2,330,0,0,67,370,4658,0,3,0,30,0,0,3480,850,157,257,120,0,122,9809,90.04,90.04,1348,439,0,11758,133,177,90
2019-01-03 15:00:00,69.4,5.2,1.37,1040,78,3,330,0,0,85,365,4686,0,7,0,30,0,0,3480,863,23,257,146,0,113,9872,90.04,90.04,988,938,0,11803,22,199,97
2019-01-03 16:00:00,72.32,4.74,0.84,1040,78,3,350,0,0,78,368,4671,0,89,0,30,0,0,3483,847,0,269,247,0,135,9967,6.83,6.83,1342,902,0,12185,0,219,110
2019-01-03 17:00:00,77.92,4.34,1.11,1040,79,2,320,0,0,73,367,4747,0,327,0,30,0,0,3480,804,0,272,321,0,148,10198,90.04,90.04,2205,0,18,12451,0,227,122
2019-01-03 18:00:00,71.34,4.3,0.42,1040,81,3,340,0,0,99,367,4760,0,185,0,30,0,0,3479,799,0,274,299,0,170,10025,90.04,90.49,2574,0,54,12168,0,220,129
2019-01-03 19:00:00,68.38,3.88,0.69,1040,83,2,330,0,0,95,367,4701,0,120,0,30,0,0,3479,786,0,272,322,0,121,9731,133.5,134.25,2927,0,119,11645,0,199,127
2019-01-03 20:00:00,61.72,3.13,-0.1,1040,86,2,320,0,0,53,368,4600,0,43,0,31,0,0,3482,775,0,246,388,0,134,9535,133.5,134.3,2712,0,119,10986,0,170,118
2019-01-03 21:00:00,56.6,2.02,-1.33,1040,88,2,350,0,0,39,370,4050,0,39,0,32,0,0,3479,662,0,241,407,0,161,9176,6.13,6.83,3207,0,153,10835,0,139,104
2019-01-03 22:00:00,56.06,2.21,-0.39,1040,89,1,360,0,0,62,373,4036,0,0,3,33,0,0,3481,692,0,241,274,0,129,8791,6.83,6.83,3067,0,144,11139,0,114,94
2019-01-03 23:00:00,53.44,2.19,-0.36,1040,91,1,310,0,0,100,370,3918,0,113,1,31,0,0,3456,717,0,242,156,0,113,8898,88.83,90.71,2887,0,75,10605,0,95,79
2019-01-04 00:00:00,51.27,2.37,-0.86,1040,91,2,270,0,0,97,372,3883,0,42,21,25,0,0,3477,792,0,254,116,0,71,8686,81.81,84.74,2678,0,24,10168,0,94,75
2019-01-04 01:00:00,50,2.55,0.08,1040,92,1,270,0,0,83,374,3738,0,0,362,23,0,0,3509,778,0,255,79,0,47,8086,81.81,81.81,2922,0,50,9737,0,103,75
2019-01-04 02:00:00,47.87,2.65,0.19,1040,92,1,240,0,0,93,372,3609,0,0,418,22,0,0,3533,769,0,255,138,0,57,7980,81.81,81.81,2836,0,56,9483,0,121,81
2019-01-04 03:00:00,47,2.79,0.4,1040,94,1,270,0,0,100,371,3647,0,0,511,26,0,0,3564,768,0,257,220,0,83,8060,81.81,81.81,2748,0,92,9395,0,161,92
2019-01-04 04:00:00,47.51,2.92,0.58,1040,95,1,240,0,0,100,369,3712,0,0,189,32,0,0,3594,775,0,256,231,0,99,8570,81.81,81.81,2625,0,80,9597,0,215,107
2019-01-04 05:00:00,59.54,3.09,0.78,1040,95,1,280,0,0,100,377,4127,0,0,117,31,0,0,3613,784,0,261,157,0,116,9088,88.83,88.83,2892,0,81,10289,0,259,120
2019-01-04 06:00:00,68.4,3.27,0.99,1039,95,1,270,0,0,100,373,4714,0,71,44,25,0,0,3616,825,0,274,223,0,117,9929,88.83,88.83,3023,0,82,10831,0,275,130
2019-01-04 07:00:00,74.19,3.46,0.56,1040,97,2,280,0,0,100,371,4810,0,468,0,21,0,0,3611,845,0,272,197,0,139,10358,5.26,5.26,2958,0,58,11550,1,276,139
2019-01-04 08:00:00,81.91,3.55,0.7,1040,98,2,320,0,0,100,369,4776,0,699,0,25,0,0,3608,841,56,275,186,0,122,10738,225.41,225.41,2627,0,41,11956,110,279,151
2019-01-04 09:00:00,83.56,3.8,0.99,1040,98,2,290,0,0,100,368,4738,0,745,0,30,0,0,3608,841,163,277,229,0,138,10910,216.11,218.13,2413,0,19,12073,301,271,174
2019-01-04 10:00:00,82.33,4.22,0.68,1040,94,3,310,0,0,99,363,4803,0,476,0,33,0,0,3608,862,224,278,306,0,143,10953,88.83,91.3,2564,0,54,12182,450,255,207
2019-01-04 11:00:00,79.38,4.48,-0.1,1039,80,4,300,0,0,100,363,4785,0,514,0,35,0,0,3610,871,169,276,290,0,208,9728,216.11,222.47,2727,0,47,12325,500,246,253
2019-01-04 12:00:00,78.45,4.26,-1.19,1039,75,5,300,0,0,100,367,4841,0,447,0,35,0,0,3605,878,115,274,357,0,310,10732,216.11,225.66,2054,0,31,12127,456,246,298
2019-01-04 13:00:00,80.62,3.95,-0.71,1038,80,4,300,0,0,100,371,5170,0,202,0,31,0,0,3609,877,74,278,217,0,393,10614,325,334.29,1840,0,9,12154,352,265,326
2019-01-04 14:00:00,80.39,3.59,-1.18,1038,78,4,290,0,0,100,368,5301,0,61,0,22,0,0,3610,873,28,278,229,0,401,10608,157.58,165.11,1911,0,0,11982,202,315,337
2019-01-04 15:00:00,79.73,3.38,-1.47,1038,76,4,300,0,0,100,367,5331,0,226,0,14,0,0,3612,876,4,282,323,0,390,10744,213.78,221.34,1762,0,0,12026,37,372,328
2019-01-04 16:00:00,86.94,3.01,-1.14,1038,78,3,300,0,0,100,367,5291,0,503,0,16,0,0,3631,875,0,279,339,0,402,11308,213.78,213.78,1876,0,0,12415,0,418,306
2019-01-04 17:00:00,85.7,3.02,-1.1,1037,79,3,270,0,0,99,367,5278,0,426,0,24,0,0,3642,867,0,289,420,0,359,10965,157.58,160.82,2169,0,12,12570,0,442,284
2019-01-04 18:00:00,79.6,3.1,-0.94,1037,82,3,250,0,0,100,369,5131,0,25,0,33,0,0,3643,855,0,288,427,0,243,10343,157.58,160.2,1928,0,18,12117,0,442,270
2019-01-04 19:00:00,60.4,3.28,-0.65,1037,85,3,260,0,0,100,369,4969,0,0,1,38,0,0,3662,802,0,273,331,0,249,10199,229.42,232.11,1690,0,24,11419,0,451,265
2019-01-04 20:00:00,60.3,3.35,-1.25,1037,86,4,260,0,0,100,373,4536,0,0,1,34,0,0,3669,803,0,260,323,0,255,9826,88.83,90.37,1998,0,37,10779,0,462,266
2019-01-04 21:00:00,60.3,3.68,-0.14,1036,87,3,270,0,0,100,370,4327,0,0,1,32,0,0,3667,781,0,261,412,0,243,9780,5.26,5.26,1880,0,7,10636,0,475,270
2019-01-04 22:00:00,54.9,3.81,0.76,1036,89,2,260,0,0,100,369,4129,0,0,3,30,0,0,3668,784,0,256,508,0,225,9705,88.83,90.62,1954,0,14,10845,0,504,277
2019-01-04 23:00:00,59.3,4.05,-0.27,1036,92,4,280,0,0,99,370,3281,0,99,160,27,0,0,3689,783,0,258,545,0,217,8926,5.75,5.75,2153,0,1,10368,0,541,310
2019-01-05 00:00:00,57.17,4.17,0.62,1036,94,3,260,0,0,99,371,2908,0,33,156,24,0,0,3701,799,0,261,412,0,279,8418,160.89,162.3,2190,0,1,9896,0,563,319
2019-01-05 01:00:00,45.9,4.34,1.58,1035,96,2,260,0,0,97,368,2866,0,0,257,19,0,0,3700,810,0,264,348,0,324,8272,160.89,160.89,2315,0,14,9529,0,594,335
2019-01-05 02:00:00,49.05,4.75,2.09,1035,97,2,270,0,0,96,368,2961,0,0,358,12,0,0,3704,768,0,259,292,0,325,8107,82.4,82.83,2124,0,1,9189,0,614,359
2019-01-05 03:00:00,51,4.93,1.69,1035,100,3,290,0,0,97,368,2834,0,0,572,13,0,0,3703,810,0,257,402,0,303,7875,82.4,84.76,2087,0,0,9040,0,625,393
2019-01-05 04:00:00,51,5.06,2.55,1034,100,2,280,0,0,87,368,2874,0,0,754,15,0,0,3714,806,0,259,433,0,324,7852,82.4,82.4,2236,0,11,8945,0,618,427
2019-01-05 05:00:00,52.21,5.44,2.3,1034,100,3,280,0,0,79,368,2851,0,0,690,19,0,0,3731,793,0,265,491,0,357,8113,3.03,3.03,2474,0,57,8952,0,598,453
2019-01-05 06:00:00,48.09,5.53,2.41,1034,100,3,290,0,0,85,367,2853,0,0,140,28,0,0,3733,778,0,280,515,0,396,8840,3.03,3.03,2259,0,11,9136,0,568,464
2019-01-05 07:00:00,59.11,5.86,2.11,1034,100,4,300,0,0,88,369,2844,0,0,120,30,0,0,3732,761,0,283,591,0,412,8929,5.33,5.75,2347,0,35,9448,1,536,460
2019-01-05 08:00:00,69,5.91,2.17,1034,100,4,330,0,0,92,370,2976,0,0,18,32,0,0,3729,788,15,279,569,0,449,9144,4.95,5.75,2403,0,76,10158,27,506,458
2019-01-05 09:00:00,69,6.06,2.35,1034,100,4,310,0,0,96,365,3166,0,0,2,32,0,0,3730,832,44,281,604,0,514,9321,90.12,90.12,2344,0,87,10672,85,476,469
2019-01-05 10:00:00,69,6.12,3.13,1034,100,3,320,0,0,100,366,3266,0,0,0,31,0,0,3732,857,59,279,532,0,518,9357,90.12,91.16,2411,0,97,11065,140,469,493
2019-01-05 11:00:00,73,6.07,2.37,1034,100,4,300,0,0,92,366,3218,0,244,0,30,0,0,3737,865,80,284,465,0,558,9544,90.12,92.36,2582,0,101,11204,165,464,521
2019-01-05 12:00:00,73,6.05,3.04,1034,100,3,320,0,0,92,363,3161,0,377,0,25,0,0,3737,869,79,291,452,0,563,9597,90.12,92.71,2650,0,114,11149,160,460,530
2019-01-05 13:00:00,68.96,5.99,2.24,1034,99,4,310,0,0,87,366,3185,0,145,0,23,0,0,3738,864,60,291,408,0,538,9139,113.08,115.61,2345,0,86,10972,124,477,513
2019-01-05 14:00:00,64.12,5.84,2.06,1034,99,4,310,0.11,0,100,361,3213,0,0,19,28,0,0,3741,866,26,281,428,0,514,9067,90.12,90.12,2236,0,80,10710,63,494,483
2019-01-05 15:00:00,59.61,5.69,2.58,1034,99,3,300,0.13,0,92,360,3158,0,0,184,30,0,0,3764,859,2,286,420,0,460,8968,5.75,5.75,2148,0,85,10739,12,496,449
2019-01-05 16:00:00,75.14,5.48,2.35,1034,100,3,290,0,0,86,359,3180,0,355,0,30,0,0,3772,817,0,282,377,0,468,9474,5.75,5.75,1878,0,33,11086,0,482,417
2019-01-05 17:00:00,74.7,5.23,2.05,1034,100,3,300,0,0,99,356,3151,0,334,0,29,0,0,3771,758,0,283,365,0,487,9448,90.12,90.12,2564,0,97,11346,0,453,387
2019-01-05 18:00:00,76.29,5.14,1.94,1035,100,3,280,0,0,96,357,3215,0,245,0,29,0,0,3782,713,0,287,319,0,531,9243,90.12,90.12,2847,0,130,11085,0,399,361
2019-01-05 19:00:00,68.07,4.98,1.75,1034,100,3,280,0.16,0,98,342,3026,0,0,1,29,0,0,3807,721,0,277,233,0,504,8772,90.12,90.12,2964,0,134,10563,0,336,339
2019-01-05 20:00:00,60.05,4.82,0.86,1034,100,4,280,0,0,98,342,2935,0,0,1,28,0,0,3808,719,0,260,204,0,522,8627,90.12,90.12,2980,0,129,10138,0,288,319
2019-01-05 21:00:00,65.76,4.68,1.39,1034,100,3,290,0,0,94,335,2891,0,0,4,28,0,0,3808,678,0,262,244,0,476,8594,90.12,90.12,2759,0,130,9965,0,267,300
2019-01-05 22:00:00,64.9,4.47,1.14,1035,100,3,290,0,0,93,352,2615,0,0,50,28,0,0,3809,749,0,259,335,0,438,8343,90.12,90.12,2604,0,123,10188,0,265,288
2019-01-05 23:00:00,59.23,4.28,0.91,1034,100,3,290,0,0,98,363,2041,0,0,13,29,0,0,3808,721,0,258,299,0,439,7670,90.32,90.32,2960,0,133,9899,0,264,291
2019-01-06 00:00:00,51.54,3.99,-0.16,1034,99,4,290,0,0,97,365,1919,0,0,76,29,0,0,3808,705,0,250,322,0,447,7607,82.55,82.55,2794,0,128,9427,0,248,279
2019-01-06 01:00:00,50.6,3.73,0.21,1034,98,3,280,0,0,92,365,2038,0,0,67,29,0,0,3810,686,0,244,261,0,419,7578,82.55,82.55,2546,0,100,9153,0,209,272
2019-01-06 02:00:00,48.02,3.58,-0.02,1034,96,3,270,0,0,93,365,2094,0,0,85,30,0,0,3813,677,0,245,177,0,357,7430,82.55,82.55,2157,0,16,8807,0,161,260
2019-01-06 03:00:00,46.41,3.62,0.7,1034,95,2,270,0,0,92,366,1990,0,0,655,29,0,0,3827,690,0,246,207,0,244,6769,3.03,3.03,1685,0,0,8609,0,147,243
2019-01-06 04:00:00,47.17,3.63,0.71,1034,95,2,260,0,0,89,363,1991,0,0,684,28,0,0,3845,703,0,248,202,0,208,6753,82.55,82.55,1785,0,0,8589,0,148,229
2019-01-06 05:00:00,48.19,3.73,0.8,1034,94,2,260,0,0,88,362,2102,0,0,86,27,0,0,3851,738,0,246,138,0,157,7446,82.55,82.86,1523,0,0,8782,0,151,213
2019-01-06 06:00:00,49.11,3.83,0.92,1033,94,2,260,0,0,87,362,2087,0,0,47,27,0,0,3851,766,0,245,125,0,144,7496,82.55,82.55,2042,0,54,8812,0,150,191
2019-01-06 07:00:00,50.77,4.03,1.13,1034,93,2,250,0,0,92,360,2339,0,0,185,26,0,0,3853,796,0,245,66,0,149,7540,3.03,3.03,2561,0,76,9191,1,137,169
2019-01-06 08:00:00,53.4,4.13,1.95,1034,93,1,240,0,0,92,354,2405,0,0,10,25,0,0,3875,799,24,246,80,0,130,7770,2.24,3.03,2623,0,90,9613,41,117,148
2019-01-06 09:00:00,56.55,4.5,1.68,1034,93,2,240,0,0,95,363,2717,0,251,0,26,0,0,3883,823,69,246,83,0,132,8355,90.32,90.32,2556,0,57,10362,133,98,129
2019-01-06 10:00:00,60.02,4.79,2.7,1035,92,1,250,0,0,91,370,2891,0,78,0,28,0,0,3882,833,108,247,56,0,136,8403,90.32,90.81,2607,0,87,10627,200,83,114
2019-01-06 11:00:00,60.22,4.99,2.15,1035,89,2,270,0,0,92,371,2867,0,435,0,29,0,0,3883,837,121,242,13,0,105,8431,90.32,91.79,2764,0,123,10959,230,68,103
2019-01-06 12:00:00,55,5.45,2.57,1034,85,2,300,0,0,90,370,2904,0,416,0,29,0,0,3882,855,117,242,0,4,87,8418,129.9,129.9,2467,0,132,10915,224,56,92
2019-01-06 13:00:00,52.39,5.51,2.61,1034,84,2,250,0,0,92,366,2974,0,234,0,28,0,0,3882,864,83,243,0,6,62,8389,129.9,131.52,1989,0,87,10678,185,55,83
2019-01-06 14:00:00,51.57,5.25,2.37,1034,86,2,240,0,0,98,368,2948,0,170,0,28,0,0,3883,860,40,244,14,0,45,8313,129.9,133.62,1966,0,85,10583,101,58,78
2019-01-06 15:00:00,54.71,5.15,2.22,1034,85,2,240,0,0,97,370,2917,0,0,140,28,0,0,3883,860,5,240,56,0,43,8216,90.32,90.32,1848,286,57,10467,18,59,76
2019-01-06 16:00:00,63.43,4.98,2.78,1035,87,1,230,0,0,99,369,2876,0,0,158,28,0,0,3882,834,0,242,86,0,66,8179,5.9,5.9,2219,494,116,10766,0,58,78
