timestamp,GEARBEARINGTEMP,SHAFTBEARINGTEMP,GENERATORBEARINGTEMP,COOLAIRTEMP,GENERATORTEMP,GEARBOXTEMP,POWER,OILCOOL
2020-09-02T10:45:00Z,67.90288582,19.04033593,47.64656614,33.06061659,41.31886497,50.47195006,321.1914332,37.34277221
2020-09-02T11:00:00Z,68.16958347,18.35044999,44.36066723,30.6399534,38.40050398,50.00051201,343.3234693,34.69419274
2020-09-02T11:15:00Z,69.14133622,18.28307453,41.87700419,28.95059597,36.53447289,50.02547111,435.6475195,32.97278425
2020-09-02T11:30:00Z,68.78268212,17.04105014,37.87955861,25.88129787,32.68274323,49.11375141,395.5224365,29.50184637
2020-09-02T11:45:00Z,72.93081292,16.9857502,45.67928334,30.61524781,37.83445416,52.17477853,433.690914,34.29800864
2020-09-02T12:00:00Z,73.40659969,17.34174324,47.40495521,31.48563158,40.10971062,53.64083979,351.4838262,36.07485476
2020-09-02T12:15:00Z,71.86004212,16.34720905,35.29052617,26.16658445,33.80021017,53.39275546,295.441538,30.45234461
2020-09-02T12:30:00Z,76.52283315,16.84408867,44.07485723,30.98747044,38.08498915,55.12768582,585.0677836,34.42094821
2020-09-02T12:45:00Z,74.70421241,17.38958179,44.89457159,31.10818137,39.47373342,54.61115777,377.0478168,35.85504318
2020-09-02T13:00:00Z,72.17703062,15.52129217,34.30609596,25.89123017,33.39712657,53.58934182,285.2798335,30.09822867
2020-09-02T13:15:00Z,71.26955503,15.84913945,38.42945076,28.57989062,36.11186941,52.85895338,266.6738345,32.58117621
2020-09-02T13:30:00Z,71.15064468,16.06075995,42.57879067,30.85951818,38.93805529,52.5075184,269.3389597,35.13684141
2020-09-02T13:45:00Z,74.57185465,16.52583585,46.16770259,31.94721942,40.51860444,53.88580553,489.1313645,36.52052483
2020-09-02T14:00:00Z,71.74716114,15.5020858,35.72603082,25.86171212,33.51392373,54.03726554,208.2416138,30.08277674
2020-09-02T14:15:00Z,66.50883866,15.07440871,36.93682726,27.73207494,34.2747899,52.38465424,34.29495358,31.03811314
2020-09-02T14:30:00Z,64.13637328,12.98038005,34.23815705,25.27250963,30.73563809,50.71428863,201.7763484,27.91988948
2020-09-02T14:45:00Z,67.24270015,16.06935084,40.2398813,29.49452965,36.44764706,52.17069067,96.42880358,32.98196905
2020-09-02T15:00:00Z,64.90607579,14.35416476,40.05026956,28.07377227,34.04007257,49.79491095,146.9649193,30.89016582
2020-09-02T15:15:00Z,68.61818576,17.97782287,46.74106974,32.92381541,40.65576526,51.67782259,211.5184587,36.74844971
2020-09-02T15:30:00Z,68.23353667,17.9855248,48.77182233,33.52669585,41.16007175,50.67635686,162.3553226,37.22220361
2020-09-02T15:45:00Z,67.05670368,17.83925221,42.772789,29.76273821,38.28443515,51.03074687,95.89609876,34.50984214
2020-09-02T16:00:00Z,68.64739821,17.84639229,44.65264088,32.02129608,39.06961387,51.02588091,123.1971446,35.50406673
2020-09-02T16:15:00Z,66.39717925,17.93798117,45.81388261,32.96514976,39.98426659,50.73253302,15.76611309,36.10358878
2020-09-02T16:30:00Z,64.96783116,16.67651662,44.18933023,31.48426788,37.85342854,49.72665572,126.3873777,34.22618731
2020-09-02T16:45:00Z,70.86844484,18.69985073,46.80766786,32.6336689,40.88528522,51.60409914,313.1073802,36.97044861
2020-09-02T17:00:00Z,75.67044975,17.93389882,43.51282148,28.82790302,36.46507908,54.75277363,603.5600138,33.05002818
2020-09-02T17:15:00Z,76.44746338,17.81954843,37.93441597,26.95871552,33.76757545,55.89611806,555.6723431,30.44189484
2020-09-02T17:30:00Z,78.01896638,18.7162348,47.42938707,32.60504262,39.66753997,55.87129234,653.1419696,35.81728218
2020-09-02T17:45:00Z,78.19205873,18.91363094,45.86607505,29.76920712,38.00032101,56.55366258,699.5258269,34.15776164
2020-09-02T18:00:00Z,78.63131114,18.86490731,41.01142585,26.83186121,34.24366513,57.11618622,802.7293306,30.91527216
2020-09-02T18:15:00Z,77.43229313,18.89617899,40.87256123,27.39487927,34.44185438,56.31270225,679.255848,30.93390592
2020-09-02T18:30:00Z,74.43593487,18.93885694,45.5952801,32.58220394,39.94981437,55.0298787,453.7886194,36.00510686
2020-09-02T18:45:00Z,75.09126804,17.88099459,40.6948339,29.1428042,37.6646045,55.44284964,489.0749304,34.14285284
2020-09-02T19:00:00Z,73.28851224,16.57904848,35.43444182,27.02592263,33.93877964,54.3784226,340.9084825,30.72260889
2020-09-02T19:15:00Z,71.73992817,16.07305409,41.58003363,30.74253236,38.27534147,53.26743519,247.5540682,34.64293858
2020-09-02T19:30:00Z,71.06804112,15.98625331,44.12265482,32.09910028,40.69537071,52.7819292,254.9980184,36.89923696
2020-09-02T19:45:00Z,69.53050518,15.29856561,33.54497098,25.86796128,33.98649745,52.33529784,178.626751,30.6580354
2020-09-02T20:00:00Z,68.51276298,15.091286,36.50338993,28.29089118,35.4938593,51.70374022,155.3315813,32.17031398
2020-09-02T20:15:00Z,65.60335868,15.08688769,41.80170405,31.60199099,39.20024571,51.02532357,54.81641505,35.5185695
2020-09-02T20:30:00Z,66.76240096,15.57922939,42.48390997,31.34099168,40.07738096,51.12971968,111.7550619,36.33471329
2020-09-02T20:45:00Z,64.75793945,15.13050474,33.46507547,25.49589841,33.84861561,50.71897506,31.73541426,30.61957889
